_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
179,recon_debug,autonomous,180,1.4,-3.6099905027076598,180,8.2,recon_debug,-3.6099905027076598,3.6099905027076598,7.8390009497292334,3.6099905027076598,-1.0,18.0,autonomous,DIAG_STEER,897,180,7.5,recon_debug,7.9691292598408605,False,18.76517039363442,autonomous,DIAG_MOTOR,898,0.55,True,0.0,,91,0.7583824481282916,0.7204777598381042,0.675171076491171,0.08321137163712054,0.03742965683341026,0.039435381000000005,DIAG_NAV,900,avoidance,10.314258579164743,12.15307937684108,0.0,83.0,18.76517039363442,3.6099905027076598,3.6099905027076598,10.314258579164743,180,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,recon_debug,autonomous,181,1.4,-3.6095414888113733,181,8.2,recon_debug,-3.6095414888113733,3.6095414888113733,7.839045851118862,3.6095414888113733,-1.0,18.0,autonomous,DIAG_STEER,902,181,7.5,recon_debug,7.969133664939313,False,18.76534659757251,autonomous,DIAG_MOTOR,903,0.55,True,0.0,,91,0.7563479593821935,0.7199442386627197,0.6695080219634942,0.08683993741869926,0.037480972707271576,0.063944891,DIAG_NAV,905,avoidance,10.31297568231821,12.051144395342897,0.0,84.0,18.76534659757251,3.6095414888113733,3.6095414888113733,10.31297568231821,181,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,recon_debug,autonomous,182,1.4,-3.609589633531868,182,8.2,recon_debug,-3.609589633531868,3.609589633531868,7.839041036646813,3.609589633531868,-1.0,18.0,autonomous,DIAG_STEER,907,182,7.5,recon_debug,7.969133192610426,False,18.76532770441704,autonomous,DIAG_MOTOR,908,0.55,True,0.0,,91,0.7615291559033923,0.7192044258117676,0.671054618932258,0.09047453697113429,0.03747547045350075,0.03178178,DIAG_NAV,910,avoidance,10.313113238662481,12.078983140780645,0.0,83.0,18.76532770441704,3.609589633531868,3.609589633531868,10.313113238662481,182,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,recon_debug,autonomous,183,1.4,-3.610791523940861,183,8.2,recon_debug,-3.610791523940861,3.610791523940861,7.838920847605913,3.610791523940861,-1.0,18.0,autonomous,DIAG_STEER,912,183,7.5,recon_debug,7.9691214013370955,False,18.764856053483815,autonomous,DIAG_MOTOR,913,0.55,True,0.0,,91,0.7612619168228574,0.7198448777198792,0.6726979723489948,0.08856394447386265,0.03733811154961586,0.057918449000000004,DIAG_NAV,915,avoidance,10.316547211259604,12.108563502281905,0.0,84.0,18.764856053483815,3.610791523940861,3.610791523940861,10.316547211259604,183,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,916
183,recon_debug,autonomous,184,1.4,-3.6102855643257494,184,8.2,recon_debug,-3.6102855643257494,3.6102855643257494,7.8389714435674245,3.6102855643257494,-1.0,18.0,autonomous,DIAG_STEER,917,184,7.5,recon_debug,7.969126365107562,False,18.76505460430247,autonomous,DIAG_MOTOR,918,0.55,True,0.0,,91,0.761850118637085,0.7197438478469849,0.6705177465051997,0.09133237213188526,0.037395935505628586,0.004050105,DIAG_NAV,920,avoidance,10.315101612359285,12.069319437093593,0.0,83.0,18.76505460430247,3.6102855643257494,3.6102855643257494,10.315101612359285,184,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,recon_debug,autonomous,185,1.4,-3.608970108442008,185,8.2,recon_debug,-3.608970108442008,3.608970108442008,7.839102989155799,3.608970108442008,-1.0,18.0,autonomous,DIAG_STEER,922,185,7.5,recon_debug,7.969139270527028,False,18.76557082108109,autonomous,DIAG_MOTOR,923,0.55,True,0.0,,91,0.7616078075435426,0.719860851764679,0.6738520630117919,0.08775574453175068,0.037546273320913315,0.027192025,DIAG_NAV,925,avoidance,10.311343166977167,12.129337134212253,0.0,84.0,18.76557082108109,3.608970108442008,3.608970108442008,10.311343166977167,185,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,926
185,recon_debug,autonomous,186,1.4,-3.6118285423144694,186,8.2,recon_debug,-3.6118285423144694,3.6118285423144694,7.8388171457685525,3.6118285423144694,-1.0,18.0,autonomous,DIAG_STEER,927,186,7.5,recon_debug,7.969111227558354,False,18.764449102334172,autonomous,DIAG_MOTOR,928,0.55,True,0.0,,91,0.7568085772650582,0.7211065292358398,0.6653841545247063,0.09142442274035192,0.03721959516406059,0.051220719000000005,DIAG_NAV,930,avoidance,10.319510120898485,11.976914781444714,0.0,84.0,18.764449102334172,3.6118285423144694,3.6118285423144694,10.319510120898485,186,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,931
186,recon_debug,autonomous,187,1.4,-3.609589633531868,187,8.2,recon_debug,-3.609589633531868,3.609589633531868,7.839041036646813,3.609589633531868,-1.0,18.0,autonomous,DIAG_STEER,932,187,7.5,recon_debug,7.969133192610426,False,18.76532770441704,autonomous,DIAG_MOTOR,933,0.55,True,0.0,,91,0.7617315451304117,0.7193710803985596,0.6711835744334201,0.09054797069699157,0.03747547045350075,0.022544877,DIAG_NAV,935,avoidance,10.313113238662481,12.081304339801562,0.0,83.0,18.76532770441704,3.609589633531868,3.609589633531868,10.313113238662481,187,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,recon_debug,autonomous,188,1.4,-3.6123896548524494,188,8.2,recon_debug,-3.6123896548524494,3.6123896548524494,7.8387610345147545,3.6123896548524494,-1.0,18.0,autonomous,DIAG_STEER,937,188,7.5,recon_debug,7.969105722704288,False,18.76422890817154,autonomous,DIAG_MOTOR,938,0.55,True,0.0,,91,0.7564102717808314,0.7201341390609741,0.6648985735967713,0.09151169818406012,0.03715546801686287,0.020931273,DIAG_NAV,940,avoidance,10.321113299578428,11.968174324741883,0.0,84.0,18.76422890817154,3.6123896548524494,3.6123896548524494,10.321113299578428,188,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,941
188,recon_debug,autonomous,189,1.4,-3.6109950877726074,189,8.2,recon_debug,-3.6109950877726074,3.6109950877726074,7.838900491222739,3.6109950877726074,-1.0,18.0,autonomous,DIAG_STEER,942,189,7.5,recon_debug,7.969119404252534,False,18.764776170101356,autonomous,DIAG_MOTOR,943,0.55,True,0.0,,91,0.7611266473929087,0.7195423245429993,0.6703833123194236,0.09074333507348509,0.037314847111701965,0.06838274500000001,DIAG_NAV,945,avoidance,10.31712882220745,12.066899621749625,0.0,83.0,18.764776170101356,3.6109950877726074,3.6109950877726074,10.31712882220745,189,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,recon_debug,autonomous,190,1.4,-3.61215900350362,190,8.2,recon_debug,-3.61215900350362,3.61215900350362,7.838784099649637,3.61215900350362,-1.0,18.0,autonomous,DIAG_STEER,947,190,7.5,recon_debug,7.969107985533809,False,18.76431942135237,autonomous,DIAG_MOTOR,948,0.55,True,0.0,,91,0.7554507238524301,0.7195983529090881,0.6676265687601907,0.08782415509223938,0.037181828171014786,0.014568021,DIAG_NAV,950,avoidance,10.32045429572463,12.017278237683431,0.0,84.0,18.76431942135237,3.61215900350362,3.61215900350362,10.32045429572463,190,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,recon_debug,autonomous,191,1.4,-3.6126155797392125,191,8.2,recon_debug,-3.6126155797392125,3.6126155797392125,7.838738442026078,3.6126155797392125,-1.0,18.0,autonomous,DIAG_STEER,952,191,7.5,recon_debug,7.969103506244225,False,18.764140249769007,autonomous,DIAG_MOTOR,953,0.55,True,0.0,,91,0.7571277005331857,0.7199044823646545,0.6704775074975831,0.08665019303560256,0.03712964802980423,0.039492119,DIAG_NAV,955,avoidance,10.321758799254894,12.068595134956496,0.0,84.0,18.764140249769007,3.6126155797392125,3.6126155797392125,10.321758799254894,191,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,recon_debug,autonomous,192,1.4,-3.6122990371659394,192,8.2,recon_debug,-3.6122990371659394,3.6122990371659394,7.8387700962834055,3.6122990371659394,-1.0,18.0,autonomous,DIAG_STEER,957,192,7.5,recon_debug,7.969106611718713,False,18.764264468748518,autonomous,DIAG_MOTOR,958,0.55,True,0.0,,91,0.7574648754937309,0.7198280096054077,0.669490350995745,0.08797452449798585,0.03716582432389259,0.02456138,DIAG_NAV,960,avoidance,10.320854391902685,12.050826317923411,0.0,84.0,18.764264468748518,3.6122990371659394,3.6122990371659394,10.320854391902685,192,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,recon_debug,autonomous,193,1.4,-3.6108145369216795,193,8.2,recon_debug,-3.6108145369216795,3.6108145369216795,7.8389185463078315,3.6108145369216795,-1.0,18.0,autonomous,DIAG_STEER,962,193,7.5,recon_debug,7.969121175565807,False,18.764847022632253,autonomous,DIAG_MOTOR,963,0.55,True,0.0,,91,0.761447987622685,0.7196580171585083,0.6727076858944363,0.0887403017282486,0.037335481494665146,0.008940743000000001,DIAG_NAV,965,avoidance,10.316612962633371,12.108738346099853,0.0,84.0,18.764847022632253,3.6108145369216795,3.6108145369216795,10.316612962633371,193,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,recon_debug,autonomous,194,1.4,-3.611839494667947,194,8.2,recon_debug,-3.611839494667947,3.611839494667947,7.838816050533205,3.611839494667947,-1.0,18.0,autonomous,DIAG_STEER,967,194,7.5,recon_debug,7.969111120109129,False,18.764444804365155,autonomous,DIAG_MOTOR,968,0.55,True,0.0,,91,0.7603615836964713,0.7197774052619934,0.6726180862055885,0.08774349749088288,0.03721834346652031,0.031867725,DIAG_NAV,970,avoidance,10.319541413336992,12.107125551700593,0.0,85.0,18.764444804365155,3.611839494667947,3.611839494667947,10.319541413336992,194,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,recon_debug,autonomous,195,1.4,-3.6117423251271243,195,8.2,recon_debug,-3.6117423251271243,3.6117423251271243,7.838825767487287,3.6117423251271243,-1.0,18.0,autonomous,DIAG_STEER,972,195,7.5,recon_debug,7.969112073401215,False,18.7644829360486,autonomous,DIAG_MOTOR,973,0.55,True,0.0,,91,0.7586793848446437,0.7194132804870605,0.6677679030960347,0.09091148174860898,0.037229448556900024,0.002910282,DIAG_NAV,975,avoidance,10.3192637860775,12.019822255728625,0.0,84.0,18.7644829360486,3.6117423251271243,3.6117423251271243,10.3192637860775,195,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,recon_debug,autonomous,196,1.4,-3.611179647967219,196,8.2,recon_debug,-3.611179647967219,3.611179647967219,7.8388820352032775,3.611179647967219,-1.0,18.0,autonomous,DIAG_STEER,977,196,7.5,recon_debug,7.96911759360517,False,18.764703744206805,autonomous,DIAG_MOTOR,978,0.55,True,0.0,,91,0.7610045853588316,0.7199581265449524,0.6701438669724012,0.09086071838643037,0.037293754518032074,0.026797321000000002,DIAG_NAV,980,avoidance,10.317656137049198,12.062589605503222,0.0,83.0,18.764703744206805,3.611179647967219,3.611179647967219,10.317656137049198,196,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,recon_debug,autonomous,197,1.4,-3.610289541073143,197,8.2,recon_debug,-3.610289541073143,3.610289541073143,7.838971045892685,3.610289541073143,-1.0,18.0,autonomous,DIAG_STEER,982,197,7.5,recon_debug,7.96912632609326,False,18.76505304373039,autonomous,DIAG_MOTOR,983,0.55,True,0.0,,91,0.7621271229452558,0.7195618152618408,0.6756923083878226,0.08643481455743313,0.03739548102021217,0.050500685000000003,DIAG_NAV,985,avoidance,10.315112974494696,12.162461550980806,0.0,84.0,18.76505304373039,3.610289541073143,3.610289541073143,10.315112974494696,197,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,recon_debug,autonomous,198,1.4,-3.6108048232272263,198,8.2,recon_debug,-3.6108048232272263,3.6108048232272263,7.838919517677277,3.6108048232272263,-1.0,18.0,autonomous,DIAG_STEER,987,198,7.5,recon_debug,7.969121270863036,False,18.764850834521436,autonomous,DIAG_MOTOR,988,0.55,True,0.0,,91,0.7577521085739136,0.7196136713027954,0.6670067319683001,0.09074537660561356,0.03733659163117409,0.066261727,DIAG_NAV,990,avoidance,10.316585209220648,12.006121175429401,0.0,84.0,18.764850834521436,3.6108048232272263,3.6108048232272263,10.316585209220648,198,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,recon_debug,autonomous,199,1.4,-3.610791523940861,199,8.2,recon_debug,-3.610791523940861,3.610791523940861,7.838920847605913,3.610791523940861,-1.0,18.0,autonomous,DIAG_STEER,992,199,7.5,recon_debug,7.9691214013370955,False,18.764856053483815,autonomous,DIAG_MOTOR,993,0.55,True,0.0,,91,0.7615169336398443,0.7196663022041321,0.6734926911940178,0.08802424244582653,0.03733811154961586,0.019486992,DIAG_NAV,995,avoidance,10.316547211259604,12.12286844149232,0.0,84.0,18.764856053483815,3.610791523940861,3.610791523940861,10.316547211259604,199,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,recon_debug,autonomous,200,1.4,-3.61215900350362,200,8.2,recon_debug,-3.61215900350362,3.61215900350362,7.838784099649637,3.61215900350362,-1.0,18.0,autonomous,DIAG_STEER,997,200,7.5,recon_debug,7.969107985533809,False,18.76431942135237,autonomous,DIAG_MOTOR,998,0.55,True,0.0,,91,0.7558780908584595,0.7197412252426147,0.6684513450413943,0.08742674581706524,0.037181828171014786,0.023698399000000002,DIAG_NAV,1000,avoidance,10.32045429572463,12.032124210745096,0.0,84.0,18.76431942135237,3.61215900350362,3.61215900350362,10.32045429572463,200,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,recon_debug,autonomous,201,1.4,-3.6113391090184446,201,8.2,recon_debug,-3.6113391090184446,3.6113391090184446,7.838866089098155,3.6113391090184446,-1.0,18.0,autonomous,DIAG_STEER,1002,201,7.5,recon_debug,7.9691160291956145,False,18.764641167824582,autonomous,DIAG_MOTOR,1003,0.55,True,0.0,,91,0.7577202354158674,0.7205527424812317,0.6692991854037558,0.08842105001211166,0.037275530397892,0.014552242000000002,DIAG_NAV,1005,avoidance,10.3181117400527,12.047385337267604,0.0,84.0,18.764641167824582,3.6113391090184446,3.6113391090184446,10.3181117400527,201,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,recon_debug,autonomous,202,1.4,-3.609901384450495,202,8.2,recon_debug,-3.609901384450495,3.609901384450495,7.83900986155495,3.609901384450495,-1.0,18.0,autonomous,DIAG_STEER,1007,202,7.5,recon_debug,7.969130134144974,False,18.765205365798973,autonomous,DIAG_MOTOR,1008,0.55,True,0.0,,91,0.7579697149140494,0.7203688025474548,0.672015930850591,0.08595378406345844,0.03743984177708626,0.037697099000000005,DIAG_NAV,1010,avoidance,10.314003955572844,12.096286755310638,0.0,84.0,18.765205365798973,3.609901384450495,3.609901384450495,10.314003955572844,202,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,recon_debug,autonomous,203,1.4,-3.6099807890132065,203,8.2,recon_debug,-3.6099807890132065,3.6099807890132065,7.839001921098679,3.6099807890132065,-1.0,18.0,autonomous,DIAG_STEER,1012,203,7.5,recon_debug,7.96912935513809,False,18.765174205523607,autonomous,DIAG_MOTOR,1013,0.55,True,0.0,,91,0.757865081514631,0.7200422286987305,0.6673069181312031,0.09055816338342779,0.037430766969919205,0.060405514,DIAG_NAV,1015,avoidance,10.31423082575202,12.011524526361656,0.0,84.0,18.765174205523607,3.6099807890132065,3.6099807890132065,10.31423082575202,203,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,recon_debug,autonomous,204,1.4,-3.6111058825626965,204,8.2,recon_debug,-3.6111058825626965,3.6111058825626965,7.83888941174373,3.6111058825626965,-1.0,18.0,autonomous,DIAG_STEER,1017,204,7.5,recon_debug,7.969118317288495,False,18.76473269153979,autonomous,DIAG_MOTOR,1018,0.55,True,0.0,,91,0.7586401513644627,0.7199448347091675,0.6706904542126826,0.08794969715178012,0.03730218484997749,0.007851254,DIAG_NAV,1020,avoidance,10.317445378750563,12.072428175828286,0.0,83.0,18.76473269153979,3.6111058825626965,3.6111058825626965,10.317445378750563,204,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,recon_debug,autonomous,205,1.4,-3.6119261682033534,205,8.2,recon_debug,-3.6119261682033534,3.6119261682033534,7.838807383179664,3.6119261682033534,-1.0,18.0,autonomous,DIAG_STEER,1022,205,7.5,recon_debug,7.969110269789217,False,18.764410791568686,autonomous,DIAG_MOTOR,1023,0.55,True,0.0,,91,0.7606781870126724,0.7197795510292053,0.6753349079936742,0.08534327901899814,0.0372084379196167,0.02403506,DIAG_NAV,1025,avoidance,10.319789052009583,12.156028343886137,0.0,83.0,18.764410791568686,3.6119261682033534,3.6119261682033534,10.319789052009583,205,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,recon_debug,autonomous,206,1.4,-3.610166522674262,206,8.2,recon_debug,-3.610166522674262,3.610166522674262,7.838983347732573,3.610166522674262,-1.0,18.0,autonomous,DIAG_STEER,1027,206,7.5,recon_debug,7.969127532978309,False,18.765101319132373,autonomous,DIAG_MOTOR,1028,0.55,True,0.0,,91,0.760861035850313,0.7195792198181152,0.6733719148900774,0.08748912096023559,0.03740954026579857,0.054764570000000005,DIAG_NAV,1030,avoidance,10.314761493355036,12.120694468021394,0.0,84.0,18.765101319132373,3.610166522674262,3.610166522674262,10.314761493355036,206,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,recon_debug,autonomous,207,1.4,-3.6111994013190265,207,8.2,recon_debug,-3.6111994013190265,3.6111994013190265,7.838880059868097,3.6111994013190265,-1.0,18.0,autonomous,DIAG_STEER,1032,207,7.5,recon_debug,7.969117399812817,False,18.764695992512685,autonomous,DIAG_MOTOR,1033,0.55,True,0.0,,91,0.7609957820839353,0.7197055220603943,0.6741440886176295,0.08685169346630574,0.037291496992111206,0.025521693,DIAG_NAV,1035,avoidance,10.31771257519722,12.134593595117332,0.0,84.0,18.764695992512685,3.6111994013190265,3.6111994013190265,10.31771257519722,207,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,recon_debug,autonomous,208,1.4,-3.6120205018669362,208,8.2,recon_debug,-3.6120205018669362,3.6120205018669362,7.838797949813306,3.6120205018669362,-1.0,18.0,autonomous,DIAG_STEER,1037,208,7.5,recon_debug,7.969109344318806,False,18.76437377275222,autonomous,DIAG_MOTOR,1038,0.55,True,0.0,,91,0.7565076555524554,0.7201698422431946,0.669891354537436,0.08661630101501942,0.03719765692949295,0.048671045,DIAG_NAV,1040,avoidance,10.320058576762676,12.058044381673847,0.0,84.0,18.76437377275222,3.6120205018669362,3.6120205018669362,10.320058576762676,208,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,recon_debug,autonomous,209,1.4,-3.613102014176547,209,8.2,recon_debug,-3.613102014176547,3.613102014176547,7.838689798582345,3.613102014176547,-1.0,18.0,autonomous,DIAG_STEER,1042,209,7.5,recon_debug,7.969098734027586,False,18.763949361103446,autonomous,DIAG_MOTOR,1043,0.55,True,0.0,,91,0.7574602007865906,0.7203461527824402,0.6701814513653517,0.0872787494212389,0.03707405552268028,0.021722226,DIAG_NAV,1045,avoidance,10.323148611932993,12.06326612457633,0.0,84.0,18.763949361103446,3.613102014176547,3.613102014176547,10.323148611932993,209,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,recon_debug,autonomous,210,1.4,-3.611026575788855,210,8.2,recon_debug,-3.611026575788855,3.611026575788855,7.838897342421114,3.611026575788855,-1.0,18.0,autonomous,DIAG_STEER,1047,210,7.5,recon_debug,7.969119095336011,False,18.764763813440435,autonomous,DIAG_MOTOR,1048,0.55,True,0.0,,91,0.7573745148522514,0.7202390432357788,0.6660142768915295,0.09136023796072193,0.03731124848127365,0.018831704,DIAG_NAV,1050,avoidance,10.317218787968159,11.988256984047531,0.0,84.0,18.764763813440435,3.611026575788855,3.611026575788855,10.317218787968159,210,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,recon_debug,autonomous,211,1.4,-3.6108048232272263,211,8.2,recon_debug,-3.6108048232272263,3.6108048232272263,7.838919517677277,3.6108048232272263,-1.0,18.0,autonomous,DIAG_STEER,1052,211,7.5,recon_debug,7.969121270863036,False,18.764850834521436,autonomous,DIAG_MOTOR,1053,0.55,True,0.0,,91,0.7578073688915797,0.7208027243614197,0.669876434089882,0.08793093480169772,0.03733659163117409,0.041494726,DIAG_NAV,1055,avoidance,10.316585209220648,12.057775813617875,0.0,84.0,18.764850834521436,3.6108048232272263,3.6108048232272263,10.316585209220648,211,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,recon_debug,autonomous,212,1.4,-3.609433888457715,212,8.2,recon_debug,-3.609433888457715,3.609433888457715,7.839056611154228,3.609433888457715,-1.0,18.0,autonomous,DIAG_STEER,1057,212,7.5,recon_debug,7.969134720563995,False,18.76538882255978,autonomous,DIAG_MOTOR,1058,0.55,True,0.0,,91,0.7581014258520944,0.7203688025474548,0.6702109454678638,0.08789048038423061,0.0374932698905468,0.065108118,DIAG_NAV,1060,avoidance,10.31266825273633,12.063797018421548,0.0,83.0,18.76538882255978,3.609433888457715,3.609433888457715,10.31266825273633,212,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,recon_debug,autonomous,213,1.4,-3.6089369906112547,213,8.2,recon_debug,-3.6089369906112547,3.6089369906112547,7.839106300938874,3.6089369906112547,-1.0,18.0,autonomous,DIAG_STEER,1062,213,7.5,recon_debug,7.969139595433019,False,18.76558381732074,autonomous,DIAG_MOTOR,1063,0.55,True,0.0,,91,0.7584357210568019,0.719909131526947,0.6702326958945819,0.08820302516222,0.03755005821585655,0.012412803,DIAG_NAV,1065,avoidance,10.311248544603586,12.064188526102473,0.0,83.0,18.76558381732074,3.6089369906112547,3.6089369906112547,10.311248544603586,213,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1066
213,recon_debug,autonomous,214,1.4,-3.610832464881241,214,8.2,recon_debug,-3.610832464881241,3.610832464881241,7.838916753511875,3.610832464881241,-1.0,18.0,autonomous,DIAG_STEER,1067,214,7.5,recon_debug,7.969120999681658,False,18.764839987266303,autonomous,DIAG_MOTOR,1068,0.55,True,0.0,,91,0.7585292186055864,0.7202662229537964,0.6704397759054388,0.08808944270014762,0.03733343258500099,0.059844226,DIAG_NAV,1070,avoidance,10.316664185374975,12.067915966297898,0.0,83.0,18.764839987266303,3.610832464881241,3.610832464881241,10.316664185374975,214,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,recon_debug,autonomous,215,1.4,-3.612089638598263,215,8.2,recon_debug,-3.612089638598263,3.612089638598263,7.838791036140173,3.612089638598263,-1.0,18.0,autonomous,DIAG_STEER,1072,215,7.5,recon_debug,7.96910866604557,False,18.764346641822804,autonomous,DIAG_MOTOR,1073,0.55,True,0.0,,91,0.7585639902523585,0.719851016998291,0.671247166203601,0.08731682404875755,0.03718975558876991,0.006637743000000001,DIAG_NAV,1075,avoidance,10.320256110280752,12.082448991664819,0.0,83.0,18.764346641822804,3.612089638598263,3.612089638598263,10.320256110280752,215,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,recon_debug,autonomous,216,1.4,-3.6111521366983648,216,8.2,recon_debug,-3.6111521366983648,3.6111521366983648,7.838884786330163,3.6111521366983648,-1.0,18.0,autonomous,DIAG_STEER,1077,216,7.5,recon_debug,7.969117863507391,False,18.764714540295643,autonomous,DIAG_MOTOR,1078,0.55,True,0.0,,91,0.7586207900728498,0.7197438478469849,0.6707812705423151,0.08783951953053475,0.037296898663043976,0.029420750000000002,DIAG_NAV,1080,avoidance,10.3175775334239,12.074062869761672,0.0,83.0,18.764714540295643,3.6111521366983648,3.6111521366983648,10.3175775334239,216,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,recon_debug,autonomous,217,1.4,-3.610166522674262,217,8.2,recon_debug,-3.610166522674262,3.610166522674262,7.838983347732573,3.610166522674262,-1.0,18.0,autonomous,DIAG_STEER,1082,217,7.5,recon_debug,7.969127532978309,False,18.765101319132373,autonomous,DIAG_MOTOR,1083,0.55,True,0.0,,91,0.7592367274420602,0.7200151085853577,0.6718375863241297,0.08739914111793042,0.03740954026579857,0.053430585,DIAG_NAV,1085,avoidance,10.314761493355036,12.093076553834335,0.0,88.0,18.765101319132373,3.610166522674262,3.610166522674262,10.314761493355036,217,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,recon_debug,autonomous,218,1.4,-3.6113379029557104,218,8.2,recon_debug,-3.6113379029557104,3.6113379029557104,7.838866209704428,3.6113379029557104,-1.0,18.0,autonomous,DIAG_STEER,1087,218,7.5,recon_debug,7.969116041027821,False,18.76464164111284,autonomous,DIAG_MOTOR,1088,0.55,True,0.0,,91,0.7614044530524148,0.7199163436889648,0.6752727529240979,0.08613170012831688,0.03727566823363304,0.000366218,DIAG_NAV,1090,avoidance,10.318108294159174,12.154909552633763,0.0,84.0,18.76464164111284,3.6113379029557104,3.6113379029557104,10.318108294159174,218,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,recon_debug,autonomous,219,1.4,-3.6124714715406294,219,8.2,recon_debug,-3.6124714715406294,3.6124714715406294,7.8387528528459365,3.6124714715406294,-1.0,18.0,autonomous,DIAG_STEER,1092,219,7.5,recon_debug,7.969104920032992,False,18.764196801319663,autonomous,DIAG_MOTOR,1093,0.55,True,0.0,,91,0.7559871673583984,0.7197412848472595,0.6688075017929077,0.08717966556549073,0.03714611753821373,0.023073368,DIAG_NAV,1095,avoidance,10.321347061544657,12.038535032272339,0.0,84.0,18.764196801319663,3.6124714715406294,3.6124714715406294,10.321347061544657,219,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1096
