_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
186,nav_dryrun,dryrun,187,1.7,0.0,187,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,932,187,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,933,1.7358673572540284,1.68149995803833,-89,0.633870600200281,0.49584847688674927,0.5334558240117953,0.10041477618848577,0.04379335045814514,0.05896082800000001,DIAG_NAV,935,avoidance,10.155166238546371,9.602204832212315,0.0,5.0,22.34132284770409,3.5543081834912296,3.5543081834912296,10.155166238546371,187,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,nav_dryrun,dryrun,188,1.7,0.0,188,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,937,188,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,938,1.5824351906776428,1.5264999866485596,-89,0.6537147822768189,0.49615421891212463,0.554615991693746,0.09909879058307293,0.04414670169353485,0.004639794,DIAG_NAV,940,avoidance,10.146332457661629,9.983087850487427,0.0,7.0,22.342765698581935,3.5512163601815696,3.5512163601815696,10.146332457661629,188,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,941
188,nav_dryrun,dryrun,189,1.7,0.0,189,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,942,189,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,943,1.5727734913428624,1.5264999866485596,-89,0.6520721101483633,0.49775996804237366,0.5516928879113513,0.10037922223701197,0.04410545155405998,0.028332675,DIAG_NAV,945,avoidance,10.1473637111485,9.930471982404324,0.0,8.0,22.342597260512413,3.5515772989019747,3.5515772989019747,10.1473637111485,189,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,nav_dryrun,dryrun,190,1.7,0.0,190,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,947,190,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,948,1.7050486235391527,1.5774999856948853,-89,0.6548733025096184,0.4975230097770691,0.5541315290310777,0.10074177347854071,0.04409184679389,0.070641693,DIAG_NAV,950,avoidance,10.14770383015275,9.974367522559398,0.0,8.0,22.342541707741717,3.551696340553462,3.551696340553462,10.14770383015275,190,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,nav_dryrun,dryrun,191,1.7,0.0,191,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,952,191,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,953,1.7131452333359491,1.6067500114440918,-89,0.6450497962179638,0.5004664063453674,0.5448790388886167,0.10017075732934709,0.04409778118133545,0.022894239,DIAG_NAV,955,avoidance,10.147555470466614,9.8078226999951,0.0,6.0,22.342565939823785,3.5516444146633144,3.5516444146633144,10.147555470466614,191,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,nav_dryrun,dryrun,192,1.7,0.0,192,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,957,192,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,958,1.7110849505379087,1.6162500381469727,-89,0.6467090419360569,0.4993554651737213,0.545980050951159,0.10072899098489799,0.04384331405162811,0.01112017,DIAG_NAV,960,avoidance,10.153917148709297,9.827640917120862,0.0,8.0,22.341526865710815,3.5538710020482536,3.5538710020482536,10.153917148709297,192,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,nav_dryrun,dryrun,193,1.7,0.0,193,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,962,193,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,963,1.712217268489656,1.622499942779541,-89,0.782729280755875,0.49895918369293213,0.6824818361343868,0.10024744462148816,0.04358675703406334,0.067969761,DIAG_NAV,965,avoidance,10.160331074148417,12.284673050418963,0.0,9.0,22.340479257889093,3.5561158759519453,3.5561158759519453,10.160331074148417,193,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,nav_dryrun,dryrun,194,1.7,0.0,194,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,967,194,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,968,1.7073554708844139,1.6302499771118164,-89,0.6746260724788489,0.4961307942867279,0.5760681878382955,0.09855788464055341,0.043770160526037216,0.014881783,DIAG_NAV,970,avoidance,10.15574598684907,10.369227381089319,0.0,6.0,22.341228155481318,3.554511095397174,3.554511095397174,10.15574598684907,194,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,nav_dryrun,dryrun,195,1.7,0.0,195,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,972,195,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,973,1.6656195720036824,1.6545000076293945,-89,0.6664093668971743,0.4986208379268646,0.5667314675195712,0.09967789937760316,0.04389847069978714,0.0054092870000000005,DIAG_NAV,975,avoidance,10.152538232505322,10.201166415352281,0.0,7.0,22.341752088690797,3.553388381376862,3.553388381376862,10.152538232505322,195,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,nav_dryrun,dryrun,196,1.7,0.0,196,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,977,196,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,978,1.6712178332465035,1.6694999933242798,-89,0.6354033539934856,0.4996986389160156,0.5348087931038488,0.10059456088963677,0.04404864460229874,0.063632231,DIAG_NAV,980,avoidance,10.148783884942532,9.626558275869279,0.0,4.0,22.34236529879272,3.5520743597298856,3.5520743597298856,10.148783884942532,196,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,nav_dryrun,dryrun,197,1.7,0.0,197,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,982,197,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,983,1.6855887282978406,1.5222500562667847,-89,0.6525771805020266,0.4958542287349701,0.5547040636038405,0.09787311689818606,0.04414670914411545,0.034229023000000004,DIAG_NAV,985,avoidance,10.146332271397114,9.984673144869129,0.0,7.0,22.342765729005137,3.5512162949889894,3.5512162949889894,10.146332271397114,197,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,nav_dryrun,dryrun,198,1.7,0.0,198,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,987,198,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,988,1.6767414862459356,1.5222500562667847,-89,0.6519485649674438,0.49751004576683044,0.5528020537808721,0.09914651118657168,0.044055454432964325,0.057409914000000006,DIAG_NAV,990,avoidance,10.148613639175892,9.950436968055698,0.0,8.0,22.34239310560127,3.5520147737115617,3.5520147737115617,10.148613639175892,198,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,nav_dryrun,dryrun,199,1.7,0.0,199,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,992,199,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,993,1.6024299963660862,1.6087499856948853,-89,0.6447739217962537,0.5004664063453674,0.5448458504025675,0.09992807139368619,0.04392300918698311,0.0036920200000000003,DIAG_NAV,995,avoidance,10.151924770325422,9.807225307246215,0.0,6.0,22.341852287513515,3.5531736696138974,3.5531736696138974,10.151924770325422,199,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,nav_dryrun,dryrun,200,1.7,0.0,200,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,997,200,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,998,1.7129055431910925,1.6145000457763672,-89,0.784837635273629,0.4986554682254791,0.6838628418190333,0.10097479345459565,0.04384331405162811,0.026564610000000002,DIAG_NAV,1000,avoidance,10.153917148709297,12.3095311527426,0.0,6.0,22.341526865710815,3.5538710020482536,3.5538710020482536,10.153917148709297,200,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,nav_dryrun,dryrun,201,1.7,0.0,201,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1002,201,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1003,1.717196646190825,1.6330000162124634,-89,0.7824009935906593,0.4982092082500458,0.6825014387828935,0.09989955480776581,0.04365421086549759,0.050546717000000005,DIAG_NAV,1005,avoidance,10.15864472836256,12.285025898092083,0.0,9.0,22.340754694367448,3.5555256549268957,3.5555256549268957,10.15864472836256,201,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,nav_dryrun,dryrun,202,1.7,0.0,202,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1007,202,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1008,1.7076057649794079,1.6330000162124634,-89,0.6739798409994259,0.4984521269798279,0.5748735648472452,0.09910627615218069,0.04370765760540962,0.07218345400000001,DIAG_NAV,1010,avoidance,10.15730855986476,10.347724167250412,0.0,9.0,22.34097293522209,3.5550579959526654,3.5550579959526654,10.15730855986476,202,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,nav_dryrun,dryrun,203,1.7,0.0,203,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1012,203,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1013,1.7316470384597777,1.659999966621399,-89,0.6354506786276655,0.5001986622810364,0.5356399614750512,0.09981071715261422,0.04399864003062248,0.020487109,DIAG_NAV,1015,avoidance,10.150033999234438,9.641519306550922,0.0,7.0,22.342161113458374,3.552511899732053,3.552511899732053,10.150033999234438,203,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,nav_dryrun,dryrun,204,1.7,0.0,204,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1017,204,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1018,1.733227586746216,1.6785000562667847,-89,0.6345966196641689,0.4961484968662262,0.5347905847631904,0.0998060349009785,0.043743349611759186,0.012019202000000001,DIAG_NAV,1020,avoidance,10.15641625970602,9.626230525737427,0.0,5.0,22.34111867758135,3.5547456908971067,3.5547456908971067,10.15641625970602,204,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,nav_dryrun,dryrun,205,1.7,0.0,205,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1022,205,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1023,1.5785530755917232,1.5219999551773071,-89,0.6289487987756729,0.49489516019821167,0.5281744003734168,0.10077439840225612,0.04408419877290726,0.014156753000000001,DIAG_NAV,1025,avoidance,10.147895030677319,9.507139206721503,0.0,7.0,22.342510478322705,3.551763260737061,3.551763260737061,10.147895030677319,205,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,nav_dryrun,dryrun,206,1.7,0.0,206,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1027,206,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1028,1.577534094452858,1.5262500047683716,-89,0.652735312317693,0.4975510239601135,0.5524470289456508,0.10028828337204222,0.04395545274019241,0.037860429,DIAG_NAV,1030,avoidance,10.15111368149519,9.944046521021715,0.0,8.0,22.341984765355786,3.552889788523316,3.552889788523316,10.15111368149519,206,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,nav_dryrun,dryrun,207,1.7,0.0,207,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1032,207,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1033,1.6740453134883533,1.5262500047683716,-89,0.6549837741740915,0.4993478059768677,0.5546573916007627,0.10032638257332877,0.04421638697385788,0.061295731000000006,DIAG_NAV,1035,avoidance,10.144590325653553,9.983833048813729,0.0,5.0,22.34305024680992,3.550606613978743,3.550606613978743,10.144590325653553,207,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,nav_dryrun,dryrun,208,1.7,0.0,208,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1037,208,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1038,1.711825688680013,1.5980000495910645,-89,0.6460931627523332,0.49800848960876465,0.5462358067913049,0.09985735596102827,0.0438411682844162,0.008132939,DIAG_NAV,1040,avoidance,10.153970792889595,9.832244522243489,0.0,6.0,22.341518103828033,3.553889777511358,3.553889777511358,10.153970792889595,208,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,nav_dryrun,dryrun,209,1.7,0.0,209,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1042,209,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1043,1.712424982161749,1.6062500476837158,-89,0.6447426605792272,0.5001538991928101,0.544648292007483,0.10009436857174425,0.044035278260707855,0.00980428,DIAG_NAV,1045,avoidance,10.149118043482304,9.803669256134693,0.0,6.0,22.34231071956456,3.552191315218806,3.552191315218806,10.149118043482304,209,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,nav_dryrun,dryrun,210,1.7,0.0,210,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1047,210,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1048,1.7090890691393898,1.622249960899353,-89,0.7834809397129302,0.49870219826698303,0.6853490518060236,0.09813188790690665,0.04385421425104141,0.002119403,DIAG_NAV,1050,avoidance,10.153644643723965,12.336282932508425,0.0,6.0,22.341571374858418,3.553775625303387,3.553775625303387,10.153644643723965,210,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,nav_dryrun,dryrun,211,1.7,0.0,211,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1052,211,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1053,1.7323509395122527,1.656499981880188,-89,0.6649479319651922,0.4961433410644531,0.5649594675530406,0.0999884644121516,0.04397206008434296,0.026822724000000003,DIAG_NAV,1055,avoidance,10.150698497891426,10.169270415954731,0.0,7.0,22.342052578677734,3.5527444742619987,3.5527444742619987,10.150698497891426,211,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,nav_dryrun,dryrun,212,1.7,0.0,212,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1057,212,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1058,1.7323509395122527,1.656499981880188,-89,0.6649479319651922,0.4961433410644531,0.5649594675530406,0.0999884644121516,0.04397206008434296,0.14093687200000002,DIAG_NAV,1060,avoidance,10.150698497891426,10.169270415954731,0.0,7.0,22.342052578677734,3.5527444742619987,3.5527444742619987,10.150698497891426,212,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,nav_dryrun,dryrun,213,1.7,0.0,213,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1062,213,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1063,1.7354613661766052,1.6807500123977661,-89,0.6340523921861881,0.4957984387874603,0.5348964912228069,0.09915590096338123,0.04391242563724518,0.05803868,DIAG_NAV,1065,avoidance,10.15218935906887,9.628136842010525,0.0,5.0,22.341809071352085,3.5532662756741042,3.5532662756741042,10.15218935906887,213,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1066
213,nav_dryrun,dryrun,214,1.7,0.0,214,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1067,214,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1068,1.6767276417125354,1.5204999446868896,-89,0.6522344420122546,0.49514925479888916,0.5534857674325594,0.09874867457969516,0.04410545155405998,0.008135235000000001,DIAG_NAV,1070,avoidance,10.1473637111485,9.96274381378607,0.0,8.0,22.342597260512413,3.5515772989019747,3.5515772989019747,10.1473637111485,214,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,nav_dryrun,dryrun,215,1.7,0.0,215,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1072,215,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1073,1.7105245022546678,1.593999981880188,-89,0.6543207438879235,0.4974730610847473,0.5543167754749538,0.10000396841296963,0.044068969786167145,0.043376327,DIAG_NAV,1075,avoidance,10.148275755345821,9.977701958549169,0.0,8.0,22.342448293293515,3.551896514371037,3.551896514371037,10.148275755345821,215,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,nav_dryrun,dryrun,216,1.7,0.0,216,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1077,216,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1078,1.7038571664265223,1.6132500171661377,-89,0.7848515041331028,0.4989522099494934,0.686749974639467,0.09810152949363578,0.043704211711883545,0.014102734,DIAG_NAV,1080,avoidance,10.157394707202911,12.361499543510405,0.0,9.0,22.34095886449019,3.5550881475210185,3.5550881475210185,10.157394707202911,216,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,nav_dryrun,dryrun,217,1.7,0.0,217,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1082,217,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1083,1.7269449889659882,1.6510000228881836,-89,0.6658024518262773,0.4959433674812317,0.5664493313648788,0.09935312046139848,0.04383265599608421,0.037779335000000004,DIAG_NAV,1085,avoidance,10.154183600097895,10.19608796456782,0.0,7.0,22.341483345317343,3.5539642600342627,3.5539642600342627,10.154183600097895,217,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,nav_dryrun,dryrun,218,1.7,0.0,218,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1087,218,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1088,1.7309133529663085,1.6584999561309814,-89,0.6354392185443785,0.5004486441612244,0.5356520342697143,0.09978718427466411,0.04388872906565666,0.007317704,DIAG_NAV,1090,avoidance,10.152781773358583,9.641736616854857,0.0,4.0,22.341712310351433,3.5534736206755038,3.5534736206755038,10.152781773358583,218,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,nav_dryrun,dryrun,219,1.7,0.0,219,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1092,219,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1093,1.5803981175025303,1.5190000534057617,-89,0.6359381210513231,0.49527013301849365,0.5366978637378845,0.0992402573134385,0.04372132197022438,0.0071627750000000006,DIAG_NAV,1095,avoidance,10.15696695074439,9.660561547281922,0.0,5.0,22.341028731378415,3.5549384327605362,3.5549384327605362,10.15696695074439,219,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1096
219,nav_dryrun,dryrun,220,1.7,0.0,220,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1097,220,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1098,1.5842129041751225,1.5325000286102295,-89,0.6524830959564032,0.49555420875549316,0.5535082516251527,0.09897484433125048,0.04395545646548271,0.006924068,DIAG_NAV,1100,avoidance,10.151113588362932,9.963148529252749,0.0,8.0,22.341984780567387,3.552889755927026,3.552889755927026,10.151113588362932,220,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1101
220,nav_dryrun,dryrun,221,1.7,0.0,221,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1102,221,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1103,1.5842129041751225,1.5325000286102295,-89,0.6524830959564032,0.49555420875549316,0.5535082516251527,0.09897484433125048,0.04395545646548271,0.13354284900000002,DIAG_NAV,1105,avoidance,10.151113588362932,9.963148529252749,0.0,8.0,22.341984780567387,3.552889755927026,3.552889755927026,10.151113588362932,221,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1106
221,nav_dryrun,dryrun,222,1.7,0.0,222,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1107,222,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1108,1.7132287593114943,1.6152499914169312,-89,0.674622432437054,0.4999038875102997,0.5742629239249871,0.10035950851206686,0.04397277906537056,0.000382598,DIAG_NAV,1110,avoidance,10.150680523365736,10.336732630649768,0.0,6.0,22.34205551451693,3.552738183178007,3.552738183178007,10.150680523365736,222,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1111
222,nav_dryrun,dryrun,223,1.7,0.0,223,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1112,223,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1113,1.7172754378545851,1.6372499465942383,-89,0.6716972395431163,0.4974554479122162,0.5720179149132719,0.0996793246298444,0.043654218316078186,0.048025860000000004,DIAG_NAV,1115,avoidance,10.158644542098045,10.296322468438895,0.0,9.0,22.340754724790653,3.5555255897343154,3.5555255897343154,10.158644542098045,223,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1116
223,nav_dryrun,dryrun,224,1.7,0.0,224,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1117,224,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1118,1.6502780182795092,1.6372499465942383,-89,0.673464821521626,0.49684634804725647,0.5736324003894635,0.09983242113216251,0.04383265599608421,0.070145845,DIAG_NAV,1120,avoidance,10.154183600097895,10.325383207010344,0.0,7.0,22.341483345317343,3.5539642600342627,3.5539642600342627,10.154183600097895,224,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1121
224,nav_dryrun,dryrun,225,1.7,0.0,225,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1122,225,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1123,1.7376154780387878,1.6894999742507935,-89,0.6930884219879327,0.49554842710494995,0.5930909125709365,0.09999750941699627,0.04367965832352638,0.009202751,DIAG_NAV,1125,avoidance,10.15800854191184,10.675636426276856,0.0,5.0,22.340858604821065,3.5553029896691437,3.5553029896691437,10.15800854191184,225,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1126
225,nav_dryrun,dryrun,226,1.7,0.0,226,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1127,226,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1128,1.5794487843910854,1.528249979019165,-89,0.7084157943725586,0.49605417251586914,0.6089534606711537,0.09946233370140486,0.044209204614162445,0.041866248,DIAG_NAV,1130,avoidance,10.144769884645939,10.961162292080768,0.0,5.0,22.343020918841162,3.550669459626078,3.550669459626078,10.144769884645939,226,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1131
226,nav_dryrun,dryrun,227,1.7,0.0,227,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1132,227,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1133,1.5734980056683223,1.528249979019165,-89,0.6512695142002993,0.4994103014469147,0.5511840563768592,0.10008545782344014,0.0441509447991848,0.064736077,DIAG_NAV,1135,avoidance,10.14622638002038,9.921313014783465,0.0,8.0,22.34278302459667,3.5511792330071326,3.5511792330071326,10.14622638002038,227,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1136
227,nav_dryrun,dryrun,228,1.7,0.0,228,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,1137,228,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1138,1.7112604095822288,1.6157499551773071,-89,0.6733472652213518,0.4987054467201233,0.5749134238362584,0.0984338413850934,0.04422278329730034,0.010994316,DIAG_NAV,1140,avoidance,10.144430417567492,10.348441629052651,0.0,6.0,22.343076365130642,3.5505506461486216,3.5505506461486216,10.144430417567492,228,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1141
