_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
188,nav_dryrun,dryrun,189,1.4,0.0,189,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,942,189,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,943,0.55,True,0.0,,91,0.5670316981918672,0.4561856985092163,0.37192513102314484,0.19510656716872235,0.12062066793441772,0.05982524300000001,DIAG_NAV,945,avoidance,8.234483301639557,6.694652358416607,0.0,37.0,19.05082437682784,2.882069155573845,2.882069155573845,8.234483301639557,189,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,nav_dryrun,dryrun,190,1.4,0.0,190,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,947,190,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,948,0.55,True,0.0,,91,0.5663244750569848,0.4549296796321869,0.37170523698447266,0.1946192380725121,0.12125077843666077,0.00727731,DIAG_NAV,950,avoidance,8.21873053908348,6.6906942657205075,0.0,37.0,19.052987994897094,2.8765556886792183,2.8765556886792183,8.21873053908348,190,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,nav_dryrun,dryrun,191,1.4,0.0,191,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,952,191,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,953,0.55,True,0.0,,91,0.5674509730409173,0.45423078536987305,0.3715988382840213,0.19585213475689597,0.12093239277601242,0.027573528000000003,DIAG_NAV,955,avoidance,8.22669018059969,6.6887790891123835,0.0,37.0,19.051894750194908,2.8793415632098913,2.8793415632098913,8.22669018059969,191,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,nav_dryrun,dryrun,192,1.4,0.0,192,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,957,192,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,958,0.55,True,0.0,,91,0.5722879307610648,0.4575217068195343,0.38145680023534667,0.19083113052571812,0.12024050205945969,0.001459861,DIAG_NAV,960,avoidance,8.243987448513508,6.86622240423624,0.0,36.0,19.04951899665493,2.8853956069797277,2.8853956069797277,8.243987448513508,192,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,nav_dryrun,dryrun,193,1.4,0.0,193,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,962,193,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,963,0.55,True,0.0,,91,0.5723594631467547,0.4575217068195343,0.38166781307774644,0.19069165006900826,0.12080195546150208,0.0240801,DIAG_NAV,965,avoidance,8.229951113462448,6.870020635399436,0.0,36.0,19.051446866007016,2.880482889711857,2.880482889711857,8.229951113462448,193,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,nav_dryrun,dryrun,194,1.4,0.0,194,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,967,194,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,968,0.55,True,0.0,,91,0.5725205412932804,0.4575842022895813,0.381943157829699,0.1905773834635814,0.12080195546150208,0.047599310000000006,DIAG_NAV,970,avoidance,8.229951113462448,6.874976840934583,0.0,36.0,19.051446866007016,2.880482889711857,2.880482889711857,8.229951113462448,194,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,nav_dryrun,dryrun,195,1.4,0.0,195,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,972,195,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,973,0.55,True,0.0,,91,0.5718809970787593,0.4575216770172119,0.3808716291073887,0.1910093679713706,0.12077637016773224,0.069678077,DIAG_NAV,975,avoidance,8.230590745806694,6.855689323932997,0.0,36.0,19.051359013473675,2.880706761032343,2.880706761032343,8.230590745806694,195,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,nav_dryrun,dryrun,196,1.4,0.0,196,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,977,196,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,978,0.55,True,0.0,,91,0.5720916041306087,0.4573341906070709,0.3817997292438078,0.19029187488680085,0.12063582986593246,0.018264595,DIAG_NAV,980,avoidance,8.234104253351688,6.87239512638854,0.0,36.0,19.050876438535862,2.881936488673091,2.881936488673091,8.234104253351688,196,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,nav_dryrun,dryrun,197,1.4,0.0,197,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,982,197,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,983,0.55,True,0.0,,91,0.57373965212277,0.4574591815471649,0.3834759660419963,0.19026368608077368,0.11987210065126419,0.066275682,DIAG_NAV,985,avoidance,8.253197483718395,6.902567388755934,0.0,36.0,19.048254012274136,2.8886191193014383,2.8886191193014383,8.253197483718395,197,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,nav_dryrun,dryrun,198,1.4,0.0,198,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,987,198,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,988,0.55,True,0.0,,91,0.5739963420799801,0.45702171325683594,0.38319384723990446,0.19080249484007558,0.12019194662570953,0.012286652,DIAG_NAV,990,avoidance,8.245201334357262,6.89748925031828,0.0,36.0,19.04935227127351,2.8858204670250416,2.8858204670250416,8.245201334357262,198,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,nav_dryrun,dryrun,199,1.4,0.0,199,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,992,199,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,993,0.55,True,0.0,,91,0.5671497294131447,0.45664671063423157,0.37613320158904084,0.19101652782410383,0.1204228550195694,0.034599138,DIAG_NAV,995,avoidance,8.239428624510765,6.770397628602735,0.0,37.0,19.050145144224395,2.8838000185787678,2.8838000185787678,8.239428624510765,199,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,nav_dryrun,dryrun,200,1.4,0.0,200,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,997,200,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,998,0.55,True,0.0,,91,0.5665688435820972,0.4565217196941376,0.3751413381621972,0.19142750541990003,0.12023822218179703,0.028936963000000003,DIAG_NAV,1000,avoidance,8.244044445455074,6.752544086919549,0.0,37.0,19.049511168211364,2.885415555909276,2.885415555909276,8.244044445455074,200,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,nav_dryrun,dryrun,201,1.4,0.0,201,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1002,201,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1003,0.55,True,0.0,,91,0.5659831253921285,0.4560607075691223,0.3695627366777371,0.19642038871439135,0.12098424136638641,0.0060719020000000005,DIAG_NAV,1005,avoidance,8.22539396584034,6.652129260199268,0.0,37.0,19.052072783328143,2.878887888044119,2.878887888044119,8.22539396584034,201,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,nav_dryrun,dryrun,202,1.4,0.0,202,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1007,202,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1008,0.55,True,0.0,,91,0.5652856502462836,0.45537322759628296,0.3680167472949263,0.19726890295135732,0.12042166292667389,0.029235657,DIAG_NAV,1010,avoidance,8.239458426833153,6.624301451308673,0.0,37.0,19.05014105092057,2.8838104493916035,2.8838104493916035,8.239458426833153,202,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,nav_dryrun,dryrun,203,1.4,0.0,203,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1012,203,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1013,0.55,True,0.0,,91,0.5630674309590283,0.45568040013313293,0.3667433101321612,0.19632412082686715,0.12095628678798676,0.00035324900000000003,DIAG_NAV,1015,avoidance,8.226092830300331,6.601379582378902,0.0,37.0,19.051976795353447,2.879132490605116,2.879132490605116,8.226092830300331,203,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,nav_dryrun,dryrun,204,1.4,0.0,204,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1017,204,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1018,0.55,True,0.0,,91,0.5621119115282508,0.4528951644897461,0.36502104734673224,0.19709086418151855,0.12056626379489899,0.024590266000000003,DIAG_NAV,1020,avoidance,8.235843405127525,6.570378852241181,0.0,37.0,19.05063756867453,2.882545191794634,2.882545191794634,8.235843405127525,204,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,nav_dryrun,dryrun,205,1.4,0.0,205,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1022,205,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1023,0.55,True,0.0,,91,0.5800389738546478,0.45340418815612793,0.38179407555973177,0.19824489829491596,0.12062862515449524,0.025404330000000003,DIAG_NAV,1025,avoidance,8.234284371137619,6.872293360075172,0.0,35.0,19.050851699630872,2.8819995298981667,2.8819995298981667,8.234284371137619,205,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,nav_dryrun,dryrun,206,1.4,0.0,206,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1027,206,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1028,0.55,True,0.0,,91,0.5798050140341123,0.4519617557525635,0.38212813325479733,0.197676880779315,0.12061826139688492,0.070795383,DIAG_NAV,1030,avoidance,8.234543465077877,6.878306398586352,0.0,35.0,19.050816113470745,2.882090212777257,2.882090212777257,8.234543465077877,206,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,nav_dryrun,dryrun,207,1.4,0.0,207,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1032,207,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1033,0.55,True,0.0,,91,0.5740742785590035,0.45215365290641785,0.3927757796848782,0.18129849887412527,0.12094047665596008,0.017130257,DIAG_NAV,1035,avoidance,8.226488083600998,7.069964034327808,0.0,36.0,19.05192250791147,2.8792708292603493,2.8792708292603493,8.226488083600998,207,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,nav_dryrun,dryrun,208,1.4,0.0,208,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1037,208,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1038,0.55,True,0.0,,91,0.5742637762001582,0.45367518067359924,0.3928255188492884,0.1814382573508698,0.12070192396640778,0.041457102,DIAG_NAV,1040,avoidance,8.232451900839806,7.070859339287191,0.0,36.0,19.051103386649807,2.881358165293932,2.881358165293932,8.232451900839806,208,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,nav_dryrun,dryrun,209,1.4,0.0,209,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1042,209,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1043,0.55,True,0.0,,91,0.5722349779946464,0.4578341841697693,0.38231573039222333,0.18991924760242304,0.1202574148774147,0.012390591000000001,DIAG_NAV,1045,avoidance,8.243564628064632,6.88168314706002,0.0,36.0,19.049577070402943,2.8852476198226213,2.8852476198226213,8.243564628064632,209,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,nav_dryrun,dryrun,210,1.4,0.0,210,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1047,210,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1048,0.55,True,0.0,,91,0.5726646763937814,0.4576466977596283,0.3823836947214745,0.19028098167230686,0.12030893564224243,0.035133709,DIAG_NAV,1050,avoidance,8.24227660894394,6.882906504986541,0.0,36.0,19.049753977877625,2.8847968131303787,2.8847968131303787,8.24227660894394,210,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,nav_dryrun,dryrun,211,1.4,0.0,211,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1052,211,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1053,0.55,True,0.0,,91,0.5726039213793618,0.4575842022895813,0.38159189215373424,0.19101202922562757,0.12113479524850845,0.059246709,DIAG_NAV,1055,avoidance,8.221630118787289,6.868654058767216,0.0,36.0,19.052589742018082,2.877570541575551,2.877570541575551,8.221630118787289,211,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,nav_dryrun,dryrun,212,1.4,0.0,212,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1057,212,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1058,0.55,True,0.0,,91,0.5739481244768415,0.45695921778678894,0.38269713246928794,0.19125099200755358,0.1208757758140564,0.005361683,DIAG_NAV,1060,avoidance,8.22810560464859,6.888548384447183,0.0,36.0,19.051700343846374,2.8798369616270065,2.8798369616270065,8.22810560464859,212,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,nav_dryrun,dryrun,213,1.4,0.0,213,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1062,213,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1063,0.55,True,0.0,,91,0.5677171174217673,0.45683419704437256,0.3761973362507336,0.19151978117103377,0.12079791724681854,0.02939989,DIAG_NAV,1065,avoidance,8.230052068829536,6.771552052513204,0.0,37.0,19.051432999940307,2.8805182240903378,2.8805182240903378,8.230052068829536,213,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1066
213,nav_dryrun,dryrun,214,1.4,0.0,214,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1067,214,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1068,0.55,True,0.0,,91,0.5749660670757294,0.45695918798446655,0.3842561444578072,0.19070992261792222,0.12033811956644058,0.000356859,DIAG_NAV,1070,avoidance,8.241547010838985,6.91661060024053,0.0,36.0,19.04985418707189,2.884541453793645,2.884541453793645,8.241547010838985,214,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,nav_dryrun,dryrun,215,1.4,0.0,215,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1072,215,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1073,0.55,True,0.0,,91,0.5749728594507489,0.45695921778678894,0.3838177070553813,0.19115515239536762,0.12066878378391266,0.023077938000000003,DIAG_NAV,1075,avoidance,8.233280405402184,6.908718726996864,0.0,36.0,19.050989592803475,2.8816481418907642,2.8816481418907642,8.233280405402184,215,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,nav_dryrun,dryrun,216,1.4,0.0,216,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1077,216,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1078,0.55,True,0.0,,91,0.5748845057828086,0.45689669251441956,0.3840852457364755,0.19079926004633307,0.12053418159484863,0.046233317,DIAG_NAV,1080,avoidance,8.236645460128784,6.913534423256559,0.0,36.0,19.050527407635343,2.8828259110450745,2.8828259110450745,8.236645460128784,216,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,nav_dryrun,dryrun,217,1.4,0.0,217,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1082,217,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1083,0.55,True,0.0,,91,0.5748845057828086,0.45689669251441956,0.3840852457364755,0.19079926004633307,0.12053418159484863,0.150342324,DIAG_NAV,1085,avoidance,8.236645460128784,6.913534423256559,0.0,36.0,19.050527407635343,2.8828259110450745,2.8828259110450745,8.236645460128784,217,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,nav_dryrun,dryrun,218,1.4,0.0,218,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1087,218,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1088,0.55,True,0.0,,91,0.5661218850051656,0.4561856985092163,0.37468425610887945,0.1914376288962861,0.1207343116402626,0.016950427,DIAG_NAV,1090,avoidance,8.231642208993435,6.74431660995983,0.0,37.0,19.0512145965981,2.881074773147702,2.881074773147702,8.231642208993435,218,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,nav_dryrun,dryrun,219,1.4,0.0,219,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1092,219,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1093,0.55,True,0.0,,91,0.5658320521607119,0.45568570494651794,0.36997708952834774,0.19585496263236415,0.12071691453456879,0.027945765,DIAG_NAV,1095,avoidance,8.23207713663578,6.6595876115102595,0.0,37.0,19.051154859945406,2.881226997822523,2.881226997822523,8.23207713663578,219,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1096
219,nav_dryrun,dryrun,220,1.4,0.0,220,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1097,220,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1098,0.55,True,0.0,,91,0.5650358252665576,0.45424821972846985,0.3690452578098548,0.1959905674567028,0.12010977417230606,0.012075563000000001,DIAG_NAV,1100,avoidance,8.247255645692348,6.642814640577386,0.0,37.0,19.049070114724227,2.886539475992322,2.886539475992322,8.247255645692348,220,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1101
220,nav_dryrun,dryrun,221,1.4,0.0,221,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1102,221,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1103,0.55,True,0.0,,91,0.5628686932956471,0.45547208189964294,0.36619065757416025,0.19667803572148693,0.1204676553606987,0.035191869,DIAG_NAV,1105,avoidance,8.238308615982533,6.591431836334884,0.0,37.0,19.050298975698762,2.8834080155938864,2.8834080155938864,8.238308615982533,221,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1106
221,nav_dryrun,dryrun,222,1.4,0.0,222,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1107,222,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1108,0.55,True,0.0,,91,0.5626843545366736,0.45339512825012207,0.36613487265333267,0.19654948188334095,0.12072883546352386,0.058280622000000004,DIAG_NAV,1110,avoidance,8.231779113411903,6.5904277077599875,0.0,37.0,19.051195792983656,2.881122689694166,2.881122689694166,8.231779113411903,222,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1111
222,nav_dryrun,dryrun,223,1.4,0.0,223,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1112,223,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1113,0.55,True,0.0,,91,0.5806665892402331,0.4527076482772827,0.3835102648658006,0.19715632437443248,0.12083420902490616,0.004948158,DIAG_NAV,1115,avoidance,8.229144774377346,6.903184767584411,0.0,35.0,19.05155761545863,2.880200671032071,2.880200671032071,8.229144774377346,223,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1116
223,nav_dryrun,dryrun,224,1.4,0.0,224,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1117,224,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1118,0.55,True,0.0,,91,0.5809223287635379,0.4524576663970947,0.3837543408853126,0.1971679878782253,0.12072500586509705,0.024596020000000003,DIAG_NAV,1120,avoidance,8.231874853372574,6.907578135935626,0.0,35.0,19.051182643245117,2.881156198680401,2.881156198680401,8.231874853372574,224,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1121
224,nav_dryrun,dryrun,225,1.4,0.0,225,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1122,225,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1123,0.55,True,0.0,,91,0.581384212606483,0.4563010334968567,0.3840713551829731,0.19731285742350987,0.12034530192613602,0.051408222,DIAG_NAV,1125,avoidance,8.2413674518466,6.913284393293516,0.0,35.0,19.049878849227433,2.88447860814631,2.88447860814631,8.2413674518466,225,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1126
225,nav_dryrun,dryrun,226,1.4,0.0,226,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1127,226,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1128,0.55,True,0.0,,91,0.5827982707156075,0.4530634880065918,0.4124210257593359,0.1703772449562716,0.12029848247766495,0.022285645,DIAG_NAV,1130,avoidance,8.242537938058376,7.423578463668047,0.0,35.0,19.04971808471971,2.8848882783204317,2.8848882783204317,8.242537938058376,226,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1131
226,nav_dryrun,dryrun,227,1.4,0.0,227,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1132,227,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1133,0.55,True,0.0,,91,0.5740780941077641,0.4571939706802368,0.4038985977834245,0.17017949632433957,0.12062064558267593,0.045887397,DIAG_NAV,1135,avoidance,8.234483860433102,7.270174760101641,0.0,36.0,19.050824300078393,2.8820693511515856,2.8820693511515856,8.234483860433102,227,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1136
227,nav_dryrun,dryrun,228,1.4,0.0,228,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1137,228,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1138,0.55,True,0.0,,91,0.5741663157939911,0.4542584717273712,0.39308152143721997,0.18108479435677113,0.1203949823975563,0.027473981,DIAG_NAV,1140,avoidance,8.240125440061092,7.07546738586996,0.0,36.0,19.050049437664338,2.8840439040213823,2.8840439040213823,8.240125440061092,228,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1141
228,nav_dryrun,dryrun,229,1.4,0.0,229,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1142,229,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1143,0.55,True,0.0,,91,0.571766392673765,0.4575216770172119,0.38087388162634206,0.19089251104742289,0.12080305814743042,0.016291058,DIAG_NAV,1145,avoidance,8.22992354631424,6.855729869274157,0.0,36.0,19.051450652313054,2.880473241209984,2.880473241209984,8.22992354631424,229,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1146
229,nav_dryrun,dryrun,230,1.4,0.0,230,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1147,230,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1148,0.55,True,0.0,,91,0.5734563980783735,0.45765218138694763,0.3823304069450213,0.19112599113335213,0.12122213840484619,0.039632891,DIAG_NAV,1150,avoidance,8.219446539878845,6.881947325010383,0.0,36.0,19.052889653272704,2.876806288957596,2.876806288957596,8.219446539878845,230,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1151
230,nav_dryrun,dryrun,231,1.4,0.0,231,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1152,231,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1153,0.55,True,0.0,,91,0.5650387248572182,0.4548732042312622,0.3679737908249142,0.19706493403230393,0.12083154171705246,0.009841485,DIAG_NAV,1155,avoidance,8.229211457073689,6.623528234848456,0.0,37.0,19.05154845669132,2.880224009975791,2.880224009975791,8.229211457073689,231,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1156
