_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_left_clearance_m,front_min_m,front_right_clearance_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,front_turn_heading_deg,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
173,recon_debug,autonomous,174,1.4,-18.0,174,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,867,174,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,868,0.55,True,0.0,0.6900139855487006,,0.8785168105556119,91,0.794918108818143,0.6554402112960815,0.021379622352979077,0.7735384864651639,0.49773338437080383,0.013329839000000001,DIAG_NAV,870,gap,0.0,0.3848332023536234,0.34058661799179796,-6.5975988752418955,81.0,14.127272727272727,18.0,18.0,53.543552981544934,174,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,recon_debug,autonomous,175,1.4,-18.0,175,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,872,175,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,873,0.55,True,0.0,0.6890831258561876,,0.8926380518823862,91,0.7969931222143627,0.6540900468826294,0.011730137416053,0.7852629847983097,0.49607405066490173,0.035547985000000004,DIAG_NAV,875,gap,0.0,0.21114247348895399,0.3448487032306983,-7.124422410916952,89.0,14.127272727272727,18.0,18.0,58.38127762064744,175,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,recon_debug,autonomous,176,1.4,-18.0,176,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,877,176,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,878,0.55,True,0.0,0.6897677823349282,,0.8921583630144596,91,0.7968555021853674,0.6562732458114624,0.011974729635312098,0.7848807725500553,0.49477553367614746,0.026802422000000003,DIAG_NAV,880,gap,0.0,0.21554513343561776,0.34474038221375763,-7.0836703237836,89.0,14.127272727272727,18.0,18.0,58.39241309466048,176,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,recon_debug,autonomous,177,1.4,-18.0,177,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,882,177,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,883,0.55,True,0.0,0.6889989596826059,,0.8910268787294626,91,0.7964854084310078,0.6540900468826294,0.01208650012025958,0.7843989083107482,0.5003370046615601,0.006841284,DIAG_NAV,885,gap,0.0,0.21755700216467244,0.34468882292467345,-7.070977166639984,89.0,14.127272727272727,18.0,18.0,58.39768422669923,177,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,recon_debug,autonomous,178,1.4,-18.0,178,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,887,178,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,888,0.55,True,0.0,0.6884445228746959,,0.8901066463440657,91,0.7938360696615174,0.6554402112960815,0.010297707214265817,0.7835383624472516,0.49512234330177307,0.055020516000000005,DIAG_NAV,890,gap,0.0,0.1853587298567847,0.34545977102485426,-7.05817432142794,89.0,14.127272727272727,18.0,18.0,58.31811436316175,178,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,recon_debug,autonomous,179,1.4,-18.0,179,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,892,179,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,893,0.55,True,0.0,0.6887973504407066,,0.8912476673722267,91,0.7939807453820872,0.6558152437210083,0.009772986630765867,0.7842077587513213,0.4952920079231262,0.001284674,DIAG_NAV,895,gap,0.0,0.17591375935378561,0.3456919039401617,-7.085761092603206,89.0,14.127272727272727,18.0,18.0,58.29423251172589,179,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,896
179,recon_debug,autonomous,180,1.4,-18.0,180,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,897,180,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,898,0.55,True,0.0,0.6887131971972329,,0.8915123846381903,91,0.7941078308016755,0.6555652618408203,0.00969409678667732,0.7844137340149981,0.4953634440898895,0.023000215,DIAG_NAV,900,gap,0.0,0.17449374216019176,0.34572736378646235,-7.097971560433508,89.0,14.127272727272727,18.0,18.0,58.29059188447912,180,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,recon_debug,autonomous,181,1.4,-18.0,181,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,902,181,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,903,0.55,True,0.0,0.6894634876932416,,0.8993650891564109,91,0.7943522888560628,0.6558152437210083,0.0022071303814187315,0.7921451584746441,0.495649129152298,0.035065639,DIAG_NAV,905,gap,0.0,0.03972834686553717,0.34902751506562785,-7.346556051210925,89.0,14.127272727272727,18.0,18.0,57.95041744534326,181,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,recon_debug,autonomous,182,1.4,-18.0,182,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,907,182,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,908,0.55,True,0.0,0.6891410031488964,,0.8997609669511969,91,0.7944025702254717,0.6555652022361755,0.0020067636645579867,0.7923958065609137,0.49614912271499634,0.06870817600000001,DIAG_NAV,910,gap,0.0,0.03612174596204376,0.3491158547203643,-7.371698733080518,89.0,14.127272727272727,18.0,18.0,57.94129960410311,182,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,recon_debug,autonomous,183,1.4,-18.0,183,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,912,183,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,913,0.55,True,0.0,0.689853847026825,,0.8911106940358877,91,0.7971310260749999,0.6543400287628174,0.012969873083157113,0.7841611529918427,0.4957205653190613,0.017260101,DIAG_NAV,915,gap,0.0,0.23345771549682803,0.34430525794302996,-7.043989645317197,89.0,14.127272727272727,18.0,18.0,58.437212762023265,183,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,916
183,recon_debug,autonomous,184,1.4,-18.0,184,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,917,184,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,918,0.55,True,0.0,0.6884272992610931,,0.8911039102822542,91,0.7934446182361868,0.6556122899055481,0.0090043468383324,0.7844402713978544,0.5007836222648621,0.065063807,DIAG_NAV,920,gap,0.0,0.1620782430899832,0.34602805120737706,-7.093681385740638,89.0,14.127272727272727,18.0,18.0,58.25958706114299,184,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,recon_debug,autonomous,185,1.4,-18.0,185,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,922,185,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,923,0.55,True,0.0,0.6884272992610931,,0.8911039102822542,91,0.7934446182361868,0.6556122899055481,0.0090043468383324,0.7844402713978544,0.5007836222648621,0.169064183,DIAG_NAV,925,gap,0.0,0.1620782430899832,0.34602805120737706,-7.093681385740638,89.0,14.127272727272727,18.0,18.0,58.25958706114299,185,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,926
185,recon_debug,autonomous,186,1.4,-18.0,186,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,927,186,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,928,0.55,True,0.0,0.6892782162736963,,0.8955711908638477,91,0.797125213202976,0.6528981924057007,0.009686068530744607,0.7874391446722314,0.4985557794570923,0.035068731,DIAG_NAV,930,gap,0.0,0.17434923355340293,0.34574706215584555,-7.220254110655299,89.0,14.127272727272727,18.0,18.0,58.28879220341995,186,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,931
186,recon_debug,autonomous,187,1.4,-18.0,187,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,932,187,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,933,0.55,True,0.0,0.6890335701130055,,0.891408821567893,91,0.7973577976226807,0.651648223400116,0.012891071908017415,0.7844667257146632,0.49758344888687134,0.059571583000000004,DIAG_NAV,935,gap,0.0,0.23203929434431347,0.34434146730456733,-7.083133800921065,89.0,14.127272727272727,18.0,18.0,58.433510160980354,187,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,recon_debug,autonomous,188,1.4,-18.0,188,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,937,188,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,938,0.55,True,0.0,0.6886073010308402,,0.887958612293005,91,0.794184151083924,0.6535652279853821,0.011991284230981059,0.782192866852943,0.49403083324432373,0.005568221,DIAG_NAV,940,gap,0.0,0.21584311615765905,0.34471539506912185,-6.977295894175767,81.0,14.127272727272727,18.0,18.0,53.15245744446037,188,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,941
188,recon_debug,autonomous,189,1.4,-18.0,189,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,942,189,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,943,0.55,True,0.0,0.6890306302479335,,0.8879776205867529,91,0.7945403221041657,0.6546902060508728,0.012270770071167392,0.7822695520329983,0.4982915222644806,0.027761845,DIAG_NAV,945,gap,0.0,0.22087386128101305,0.3445946487479265,-6.963144661858677,81.0,14.127272727272727,18.0,18.0,53.16394540206368,189,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,recon_debug,autonomous,190,1.4,-18.0,190,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,947,190,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,948,0.55,True,0.0,0.6889794830765043,,0.8782207542850126,91,0.7941723410473314,0.6551902294158936,0.02087576780750733,0.773296573239824,0.49694767594337463,0.069714598,DIAG_NAV,950,gap,0.0,0.3757638205351319,0.3407998322845241,-6.623444492297791,81.0,14.127272727272727,18.0,18.0,53.52327383197052,190,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,recon_debug,autonomous,191,1.4,-18.0,191,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,952,191,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,953,0.55,True,0.0,0.6889794830765043,,0.8782207542850126,91,0.7941723410473314,0.6551902294158936,0.02087576780750733,0.773296573239824,0.49694767594337463,0.20590237800000002,DIAG_NAV,955,gap,0.0,0.3757638205351319,0.3407998322845241,-6.623444492297791,81.0,14.127272727272727,18.0,18.0,53.52327383197052,191,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,recon_debug,autonomous,192,1.4,-18.0,192,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,957,192,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,958,0.55,True,0.0,0.687926151922771,,0.8913738951086998,91,0.7931764527808788,0.6541956067085266,0.008778706126611802,0.784397746654267,0.49968987703323364,0.030594252000000002,DIAG_NAV,960,gap,0.0,0.15801671027901243,0.34612627539112917,-7.120671011507509,89.0,14.127272727272727,18.0,18.0,58.24945522556794,192,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,recon_debug,autonomous,193,1.4,-18.0,193,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,962,193,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,963,0.55,True,0.0,0.6882985489709037,,0.8953777365386486,91,0.7935254864914473,0.6542789340019226,0.006254445940241382,0.7872710405512059,0.49861830472946167,0.06927420100000001,DIAG_NAV,965,gap,0.0,0.11258002692434488,0.3472413537859214,-7.247771564871072,89.0,14.127272727272727,18.0,18.0,58.13461195401146,193,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,recon_debug,autonomous,194,1.4,-18.0,194,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,967,194,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,968,0.55,True,0.0,0.6884368530341557,,0.8907988425344229,91,0.7945108108742293,0.6522241830825806,0.010411583937848357,0.7840992269363809,0.4953979551792145,0.016168819,DIAG_NAV,970,gap,0.0,0.18740851088127042,0.34541346155600167,-7.082669632509352,82.0,14.127272727272727,18.0,18.0,53.74082957487642,194,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,recon_debug,autonomous,195,1.4,-18.0,195,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,972,195,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,973,0.55,True,0.0,0.6883941569498607,,0.8882557656615973,91,0.7939812901408173,0.654190182685852,0.011497966683424066,0.7824833234573932,0.49384334683418274,0.039246385,DIAG_NAV,975,gap,0.0,0.20696340030163318,0.34493150734259154,-6.995156304910778,81.0,14.127272727272727,18.0,18.0,53.13193610288087,195,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,recon_debug,autonomous,196,1.4,-18.0,196,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,977,196,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,978,0.55,True,0.0,0.6895171254873276,,0.899819249456579,91,0.794875581597173,0.6560652256011963,0.0024931010205385684,0.7923824805766344,0.49604204297065735,0.010551320000000001,DIAG_NAV,980,gap,0.0,0.04487581836969423,0.3489022365545118,-7.360574338923799,81.0,14.127272727272727,18.0,18.0,52.75457611248095,196,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,recon_debug,autonomous,197,1.4,-18.0,197,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,982,197,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,983,0.55,True,0.0,0.6895171254873276,,0.899819249456579,91,0.794875581597173,0.6560652256011963,0.0024931010205385684,0.7923824805766344,0.49604204297065735,0.151866136,DIAG_NAV,985,gap,0.0,0.04487581836969423,0.3489022365545118,-7.360574338923799,81.0,14.127272727272727,18.0,18.0,52.75457611248095,197,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,recon_debug,autonomous,198,1.4,-18.0,198,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,987,198,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,988,0.55,True,0.0,0.6885237848317182,,0.8953188788145781,91,0.796385353519803,0.6528981924057007,0.009152004029129968,0.787233349490673,0.4982745349407196,0.027924530000000003,DIAG_NAV,990,gap,0.0,0.16473607252433942,0.34597782481051637,-7.237828289400096,89.0,14.127272727272727,18.0,18.0,58.26496861990385,198,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,recon_debug,autonomous,199,1.4,-18.0,199,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,992,199,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,993,0.55,True,0.0,0.6887272766658238,,0.888642305508256,91,0.7944895763729893,0.6555403470993042,0.012216559027398488,0.7822730173455908,0.4962120056152344,0.004076858,DIAG_NAV,995,gap,0.0,0.21989806249317279,0.344618185327101,-6.997026009485126,82.0,14.127272727272727,18.0,18.0,53.81708967443106,199,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,recon_debug,autonomous,200,1.4,-18.0,200,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,997,200,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,998,0.55,True,0.0,0.6873769376959119,,0.8870911095291376,91,0.7927310383597086,0.6513491868972778,0.010859118423386493,0.7818719199363221,0.4946866035461426,0.027710655,DIAG_NAV,1000,gap,0.0,0.19546413162095688,0.3452055725532716,-6.9899960141629,81.0,14.127272727272727,18.0,18.0,53.105823930654836,200,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,recon_debug,autonomous,201,1.4,-18.0,201,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1002,201,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1003,0.55,True,0.0,0.688008766089167,,0.8875419218093157,91,0.793126336363859,0.6514741778373718,0.011233474906277796,0.7818928614575812,0.4943121075630188,0.050985539,DIAG_NAV,1005,gap,0.0,0.20220254831300033,0.3450427617430756,-6.983660450205206,81.0,14.127272727272727,18.0,18.0,53.121304824512286,201,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,recon_debug,autonomous,202,1.4,-18.0,202,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1007,202,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1008,0.55,True,0.0,0.6889611857908743,,0.891917809844017,91,0.7966332251117343,0.6545900106430054,0.011875489864426658,0.7847577352473076,0.496613472700119,0.021965561,DIAG_NAV,1010,gap,0.0,0.21375881755967985,0.3447825155648431,-7.103481841859996,89.0,14.127272727272727,18.0,18.0,58.388056417571356,202,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,recon_debug,autonomous,203,1.4,-18.0,203,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1012,203,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1013,0.55,True,0.0,0.6889611857908743,,0.891917809844017,91,0.7966332251117343,0.6545900106430054,0.011875489864426658,0.7847577352473076,0.496613472700119,0.163421396,DIAG_NAV,1015,gap,0.0,0.21375881755967985,0.3447825155648431,-7.103481841859996,89.0,14.127272727272727,18.0,18.0,58.388056417571356,203,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,recon_debug,autonomous,204,1.4,-18.0,204,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1017,204,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1018,0.55,True,0.0,0.6888462128462615,,0.8917343746870756,91,0.7967565811815716,0.6525232791900635,0.012127824678730192,0.7846287565028414,0.49871206283569336,0.027838677000000003,DIAG_NAV,1020,gap,0.0,0.21830084421714346,0.3446724774695168,-7.101085664428496,89.0,14.127272727272727,18.0,18.0,58.39939179802302,204,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,recon_debug,autonomous,205,1.4,-18.0,205,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1022,205,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1023,0.55,True,0.0,0.6877974974257606,,0.8894436713308096,91,0.7933910988097967,0.6520991325378418,0.010254184424670743,0.783136914385126,0.4958646893501282,0.016193337000000002,DIAG_NAV,1025,gap,0.0,0.18457531964407337,0.34547642448469773,-7.057616086676716,82.0,14.127272727272727,18.0,18.0,53.73469961373354,205,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,recon_debug,autonomous,206,1.4,-18.0,206,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1027,206,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1028,0.55,True,0.0,0.6882511036736625,,0.8877645432949066,91,0.7936901755111162,0.6519742012023926,0.011731850398996602,0.7819583251121196,0.4946792721748352,0.038470423000000004,DIAG_NAV,1030,gap,0.0,0.21117330718193883,0.3448265106885006,-6.982970386743545,82.0,14.127272727272727,18.0,18.0,53.79704427820905,206,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,recon_debug,autonomous,207,1.4,-18.0,207,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1032,207,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1033,0.55,True,0.0,0.6888840262378965,,0.8793858847310466,91,0.7949428780134334,0.6545652151107788,0.021273000883381132,0.7736698771300523,0.49249961972236633,0.061535926000000005,DIAG_NAV,1035,gap,0.0,0.3829140159008604,0.34063385494088594,-6.667565047260256,81.0,14.127272727272727,18.0,18.0,53.539091227135444,207,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,recon_debug,autonomous,208,1.4,-18.0,208,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1037,208,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1038,0.55,True,0.0,0.6893912730393587,,0.895493159070611,91,0.7965465372516995,0.6531482338905334,0.009194383022149921,0.7873521542295496,0.4986495077610016,0.008385831,DIAG_NAV,1040,gap,0.0,0.16549889439869858,0.3459600175165464,-7.213566011093832,89.0,14.127272727272727,18.0,18.0,58.2668144414325,208,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,recon_debug,autonomous,209,1.4,-18.0,209,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1042,209,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1043,0.55,True,0.0,0.6893912730393587,,0.895493159070611,91,0.7965465372516995,0.6531482338905334,0.009194383022149921,0.7873521542295496,0.4986495077610016,0.144971449,DIAG_NAV,1045,gap,0.0,0.16549889439869858,0.3459600175165464,-7.213566011093832,89.0,14.127272727272727,18.0,18.0,58.2668144414325,209,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,recon_debug,autonomous,210,1.4,-18.0,210,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1047,210,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1048,0.55,True,0.0,0.6889791797708582,,0.8909396287053823,91,0.7969269014540172,0.6516240239143372,0.012592604578205546,0.7843342968758117,0.49655216932296753,0.000427378,DIAG_NAV,1050,gap,0.0,0.22666688240769983,0.34446949074710553,-7.068615712708345,82.0,14.127272727272727,18.0,18.0,53.83158158428956,210,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,recon_debug,autonomous,211,1.4,-18.0,211,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1052,211,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1053,0.55,True,0.0,0.6888943165540695,,0.8996301600427339,91,0.7939839571021324,0.6563152074813843,0.0015430316877689254,0.7924409254143635,0.4954541027545929,0.048637229000000004,DIAG_NAV,1055,gap,0.0,0.027774570379840657,0.3493198085605026,-7.375754522103253,81.0,14.127272727272727,18.0,18.0,52.71479771420723,211,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,recon_debug,autonomous,212,1.4,-18.0,212,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1057,212,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1058,0.55,True,0.0,0.6890541182623969,,0.8924287222325802,91,0.7969714374769301,0.6527732610702515,0.011874535314459367,0.7850969021624707,0.4990648329257965,0.07311300500000001,DIAG_NAV,1060,gap,0.0,0.2137416356602686,0.3447851489217503,-7.118111138956414,89.0,14.127272727272727,18.0,18.0,58.387816687646136,212,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,recon_debug,autonomous,213,1.4,-18.0,213,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,1062,213,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,1063,0.55,True,0.0,0.6893184538240786,,0.8922715298831463,91,0.7972163288366227,0.65177321434021,0.012258462117194169,0.7849578667194286,0.49743080139160156,0.020727739000000002,DIAG_NAV,1065,gap,0.0,0.22065231810949504,0.3446181963592253,-7.103357662067368,82.0,14.127272727272727,18.0,18.0,53.8173487024329,213,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,1066
