_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
186,nav_dryrun,dryrun,187,1.4,0.0,187,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,932,187,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,933,0.55,True,0.0,,91,0.558095215095414,0.4556730389595032,0.36829776322055197,0.1897974518748621,0.11228666454553604,0.031578374,DIAG_NAV,935,avoidance,8.442833386361599,6.629359737969935,0.0,35.0,19.022207808373214,2.9549916852265596,2.9549916852265596,8.442833386361599,187,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,nav_dryrun,dryrun,188,1.4,0.0,188,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,937,188,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,938,0.55,True,0.0,,91,0.5570792886945937,0.45575326681137085,0.36101644680478406,0.1960628418898096,0.11189548671245575,0.028161901000000003,DIAG_NAV,940,avoidance,8.452612832188606,6.498296042486113,0.0,35.0,19.020864616306216,2.958414491266012,2.958414491266012,8.452612832188606,188,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,941
188,nav_dryrun,dryrun,189,1.4,0.0,189,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,942,189,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,943,0.55,True,0.0,,91,0.5569663527939055,0.454879492521286,0.3670418044138286,0.18992454838007689,0.11200804263353348,0.002244982,DIAG_NAV,945,avoidance,8.449798934161663,6.6067524794489145,0.0,35.0,19.021251100936738,2.957429626956582,2.957429626956582,8.449798934161663,189,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,946
189,nav_dryrun,dryrun,190,1.4,0.0,190,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,947,190,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,948,0.55,True,0.0,,91,0.5556373629305098,0.4548042416572571,0.35878177166255426,0.19685559126795554,0.1132175400853157,0.025102309000000003,DIAG_NAV,950,avoidance,8.419561497867107,6.458071889925977,0.0,35.0,19.025404166997497,2.9468465242534876,2.9468465242534876,8.419561497867107,190,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,951
190,nav_dryrun,dryrun,191,1.4,0.0,191,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,952,191,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,953,0.55,True,0.0,,91,0.5448258650653502,0.45589596033096313,0.34789763139683805,0.19692823366851223,0.11271872371435165,0.06933861300000001,DIAG_NAV,955,avoidance,8.432031907141209,6.262157365143085,0.0,37.0,19.02369137517826,2.951211167499423,2.951211167499423,8.432031907141209,191,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,956
191,nav_dryrun,dryrun,192,1.4,0.0,192,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,957,192,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,958,0.55,True,0.0,,91,0.5571742877364159,0.45460423827171326,0.35897197422324395,0.1982023135131719,0.11183495074510574,0.019593019,DIAG_NAV,960,avoidance,8.454126231372356,6.461495536018391,0.0,35.0,19.02065675322136,2.9589441809803247,2.9589441809803247,8.454126231372356,192,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,961
192,nav_dryrun,dryrun,193,1.4,0.0,193,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,962,193,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,963,0.55,True,0.0,,91,0.556588684519132,0.45583346486091614,0.3587902119370545,0.1977984725820775,0.11210479587316513,0.028031905000000003,DIAG_NAV,965,avoidance,8.447380103170872,6.458223814866981,0.0,35.0,19.021583323708427,2.956583036109805,2.956583036109805,8.447380103170872,193,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,966
193,nav_dryrun,dryrun,194,1.4,0.0,194,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,967,194,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,968,0.55,True,0.0,,91,0.5510943966252463,0.4564095437526703,0.3599006837499993,0.191193712875247,0.11258357018232346,0.066994337,DIAG_NAV,970,avoidance,8.435410745441914,6.478212307499987,0.0,36.0,19.023227296857108,2.9523937609046698,2.9523937609046698,8.435410745441914,194,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,971
194,nav_dryrun,dryrun,195,1.4,0.0,195,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,972,195,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,973,0.55,True,0.0,,91,0.5435468133758096,0.45573967695236206,0.34582297493215075,0.1977238384436588,0.11261743307113647,0.013422282,DIAG_NAV,975,avoidance,8.434564173221588,6.224813548778713,0.0,37.0,19.023343572268885,2.952097460627556,2.952097460627556,8.434564173221588,195,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,976
195,nav_dryrun,dryrun,196,1.4,0.0,196,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,977,196,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,978,0.55,True,0.0,,91,0.5517857841082981,0.45715540647506714,0.36151586390943047,0.1902699201988677,0.11165638267993927,0.036866058,DIAG_NAV,980,avoidance,8.458590433001518,6.507285550369748,0.0,36.0,19.020043601891537,2.9605066515505314,2.9605066515505314,8.458590433001518,196,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,981
196,nav_dryrun,dryrun,197,1.4,0.0,197,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,982,197,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,983,0.55,True,0.0,,91,0.5571086779236794,0.45568037033081055,0.3602101308654766,0.19689854705820278,0.11228589713573456,0.00785664,DIAG_NAV,985,avoidance,8.442852571606636,6.483782355578579,0.0,35.0,19.022205173308876,2.9549984000623226,2.9549984000623226,8.442852571606636,197,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,986
197,nav_dryrun,dryrun,198,1.4,0.0,198,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,987,198,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,988,0.55,True,0.0,,91,0.5451662382658791,0.45530465245246887,0.34790643125700926,0.1972598070088698,0.11230892688035965,0.030492733,DIAG_NAV,990,avoidance,8.442276827991009,6.262315762626167,0.0,37.0,19.022284250822146,2.954796889796853,2.954796889796853,8.442276827991009,198,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,991
198,nav_dryrun,dryrun,199,1.4,0.0,199,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,992,199,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,993,0.55,True,0.0,,91,0.5528961326394762,0.45735543966293335,0.36220182457584005,0.19069430806363621,0.11174863576889038,0.054964742000000004,DIAG_NAV,995,avoidance,8.45628410577774,6.519632842365121,0.0,36.0,19.020360372441285,2.959699437022209,2.959699437022209,8.45628410577774,199,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,996
199,nav_dryrun,dryrun,200,1.4,0.0,200,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,997,200,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,998,0.55,True,0.0,,91,0.5576758434375128,0.456110417842865,0.3619049371910744,0.1957709062464383,0.112673319876194,0.0015071300000000002,DIAG_NAV,1000,avoidance,8.43316700309515,6.51428886943934,0.0,35.0,19.02353547146883,2.9516084510833025,2.9516084510833025,8.43316700309515,200,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1001
200,nav_dryrun,dryrun,201,1.4,0.0,201,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1002,201,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1003,0.55,True,0.0,,91,0.5490755047116961,0.4546812176704407,0.35276399786983215,0.1963115068418639,0.11190534383058548,0.024384697,DIAG_NAV,1005,avoidance,8.452366404235363,6.349751961656978,0.0,36.0,19.02089846281222,2.958328241482377,2.958328241482377,8.452366404235363,201,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1006
201,nav_dryrun,dryrun,202,1.4,0.0,202,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1007,202,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1008,0.55,True,0.0,,91,0.5515075087547302,0.454973042011261,0.36132551208138464,0.19018199667334557,0.11215801537036896,0.024311143,DIAG_NAV,1010,avoidance,8.446049615740776,6.503859217464924,0.0,36.0,19.02176606414106,2.9561173655092716,2.9561173655092716,8.446049615740776,202,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1011
202,nav_dryrun,dryrun,203,1.4,0.0,203,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1012,203,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1013,0.55,True,0.0,,91,0.557539689872,0.45684704184532166,0.36130285396529976,0.1962368359067002,0.11221690475940704,0.018579636,DIAG_NAV,1015,avoidance,8.444577381014824,6.503451371375395,0.0,35.0,19.021968273350012,2.9556020833551884,2.9556020833551884,8.444577381014824,203,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1016
203,nav_dryrun,dryrun,204,1.4,0.0,204,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1017,204,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1018,0.55,True,0.0,,91,0.5506471642426082,0.456554651260376,0.3554358405422191,0.19521132370038907,0.1121031790971756,0.04290476,DIAG_NAV,1020,avoidance,8.44742052257061,6.3978451297599435,0.0,36.0,19.021577772165113,2.9565971828997135,2.9565971828997135,8.44742052257061,204,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1021
204,nav_dryrun,dryrun,205,1.4,0.0,205,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1022,205,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1023,0.55,True,0.0,,91,0.558338899579313,0.4574452340602875,0.3690243344236579,0.18931456515565515,0.11254697293043137,0.065913362,DIAG_NAV,1025,avoidance,8.436325676739216,6.642438019625843,0.0,35.0,19.023101632429682,2.9527139868587255,2.9527139868587255,8.436325676739216,205,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1026
205,nav_dryrun,dryrun,206,1.4,0.0,206,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1027,206,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1028,0.55,True,0.0,,91,0.5497454191957202,0.4567611813545227,0.35310019005318083,0.19664522914253935,0.11197978258132935,0.012310364,DIAG_NAV,1030,avoidance,8.450505435466766,6.355803420957255,0.0,36.0,19.02115406405294,2.9576769024133682,2.9576769024133682,8.450505435466766,206,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1031
206,nav_dryrun,dryrun,207,1.4,0.0,207,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1032,207,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1033,0.55,True,0.0,,91,0.5505572940622058,0.45800459384918213,0.359564406930336,0.1909928871318698,0.11173967272043228,0.035614070000000005,DIAG_NAV,1035,avoidance,8.456508181989193,6.472159324746047,0.0,36.0,19.020329595913154,2.9597778636962175,2.9597778636962175,8.456508181989193,207,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1036
207,nav_dryrun,dryrun,208,1.4,0.0,208,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1037,208,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1038,0.55,True,0.0,,91,0.5571128502488136,0.4549722969532013,0.3614755675804858,0.1956372826683278,0.1116730123758316,0.0065165810000000005,DIAG_NAV,1040,avoidance,8.45817469060421,6.506560216448745,0.0,35.0,19.020100703479894,2.9603611417114735,2.9603611417114735,8.45817469060421,208,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1041
208,nav_dryrun,dryrun,209,1.4,0.0,209,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1042,209,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1043,0.55,True,0.0,,91,0.5502521514892578,0.45690855383872986,0.3545511027988122,0.19570104869044558,0.11238151788711548,0.030989738000000003,DIAG_NAV,1045,avoidance,8.440462052822113,6.381919850378619,0.0,36.0,19.022533507441935,2.9541617184877396,2.9541617184877396,8.440462052822113,209,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1046
209,nav_dryrun,dryrun,210,1.4,0.0,210,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1047,210,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1048,0.55,True,0.0,,91,0.5579108604126506,0.4555230140686035,0.36820605992236066,0.18970480049028993,0.1112353578209877,0.054113521000000005,DIAG_NAV,1050,avoidance,8.469116054475307,6.627709078602492,0.0,35.0,19.01859792373002,2.9641906190663576,2.9641906190663576,8.469116054475307,210,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1051
210,nav_dryrun,dryrun,211,1.4,0.0,211,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1052,211,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1053,0.55,True,0.0,,91,0.5562252137396071,0.4569562077522278,0.36058777126392816,0.19563744247567896,0.11262044310569763,0.00035695400000000004,DIAG_NAV,1055,avoidance,8.43448892235756,6.490579882750707,0.0,35.0,19.023353907861043,2.9520711228251457,2.9520711228251457,8.43448892235756,211,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1056
211,nav_dryrun,dryrun,212,1.4,0.0,212,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1057,212,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1058,0.55,True,0.0,,91,0.5506651776177542,0.4548073709011078,0.3553062497048962,0.19535892791285805,0.11321132630109787,0.024115296,DIAG_NAV,1060,avoidance,8.419716842472553,6.395512494688132,0.0,36.0,19.02538283065131,2.9469008948653936,2.9469008948653936,8.419716842472553,212,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1061
212,nav_dryrun,dryrun,213,1.4,0.0,213,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1062,213,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1063,0.55,True,0.0,,91,0.5584868093331655,0.4555230140686035,0.36920594408487284,0.18928086524829268,0.11177408695220947,0.046930697,DIAG_NAV,1065,avoidance,8.455647826194763,6.645706993527711,0.0,35.0,19.02044776447795,2.959476739168167,2.959476739168167,8.455647826194763,213,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1066
213,nav_dryrun,dryrun,214,1.4,0.0,214,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1067,214,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1068,0.55,True,0.0,,91,0.5444493889808655,0.4566183388233185,0.34692340861169657,0.19752598036916888,0.1116655096411705,0.018204996,DIAG_NAV,1070,avoidance,8.458362258970737,6.244621355010539,0.0,37.0,19.020074941248946,2.960426790639758,2.960426790639758,8.458362258970737,214,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1071
214,nav_dryrun,dryrun,215,1.4,0.0,215,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1072,215,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1073,0.55,True,0.0,,91,0.5517184742859431,0.45735543966293335,0.360514005255841,0.1912044690301021,0.11128765344619751,0.035525182,DIAG_NAV,1075,avoidance,8.467808663845062,6.4892520946051375,0.0,36.0,19.01877749185219,2.963733032345772,2.963733032345772,8.467808663845062,215,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1076
215,nav_dryrun,dryrun,216,1.4,0.0,216,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1077,216,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1078,0.55,True,0.0,,91,0.5583464486731423,0.4545151889324188,0.36118428486815385,0.19716216380498847,0.11132863909006119,0.06410057100000001,DIAG_NAV,1080,avoidance,8.46678402274847,6.501317127626769,0.0,35.0,19.018918224754323,2.9633744079619646,2.9633744079619646,8.46678402274847,216,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1081
216,nav_dryrun,dryrun,217,1.4,0.0,217,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1082,217,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1083,0.55,True,0.0,,91,0.5503726584570748,0.455431193113327,0.3553125883851732,0.1950600700719016,0.11240913718938828,0.012400491000000001,DIAG_NAV,1085,avoidance,8.439771570265293,6.395626590933118,0.0,36.0,19.02262834417493,2.9539200495928526,2.9539200495928526,8.439771570265293,217,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1086
217,nav_dryrun,dryrun,218,1.4,0.0,218,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1087,218,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1088,0.55,True,0.0,,91,0.5523670486041478,0.45770084857940674,0.36286456661210176,0.18950248199204603,0.11228424310684204,0.035632123,DIAG_NAV,1090,avoidance,8.442893922328949,6.531562199017832,0.0,36.0,19.022199493849822,2.955012872815132,2.955012872815132,8.442893922328949,218,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1091
218,nav_dryrun,dryrun,219,1.4,0.0,219,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1092,219,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1093,0.55,True,0.0,,91,0.5588241087065803,0.4547041952610016,0.36167604778629314,0.19714806092028714,0.11270651966333389,0.058829718,DIAG_NAV,1095,avoidance,8.432337008416653,6.510168860153277,0.0,35.0,19.023649469980352,2.9513179529458284,2.9513179529458284,8.432337008416653,219,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1096
219,nav_dryrun,dryrun,220,1.4,0.0,220,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1097,220,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1098,0.55,True,0.0,,91,0.5513986298016139,0.45675545930862427,0.3565664912364921,0.19483213856512185,0.11246636509895325,0.026601252000000002,DIAG_NAV,1100,avoidance,8.438340872526169,6.418196842256858,0.0,36.0,19.022824848341674,2.953419305384159,2.953419305384159,8.438340872526169,220,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1101
220,nav_dryrun,dryrun,221,1.4,0.0,221,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1102,221,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1103,0.55,True,0.0,,91,0.5577367353770468,0.4559229910373688,0.36915370454597807,0.18858303083106875,0.1113324984908104,0.05238165400000001,DIAG_NAV,1105,avoidance,8.46668753772974,6.644766681827605,0.0,35.0,19.018931476825454,2.963340638205409,2.963340638205409,8.46668753772974,221,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1106
221,nav_dryrun,dryrun,222,1.4,0.0,222,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1107,222,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1108,0.55,True,0.0,,91,0.557139380938477,0.4557889401912689,0.36125546124449126,0.19588391969398578,0.1110861673951149,0.07037299000000001,DIAG_NAV,1110,avoidance,8.472845815122128,6.502598302400843,0.0,35.0,19.018085646756333,2.9654960352927446,2.9654960352927446,8.472845815122128,222,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1111
222,nav_dryrun,dryrun,223,1.4,0.0,223,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1112,223,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1113,0.55,True,0.0,,91,0.550608046565737,0.45651671290397644,0.36017067549927606,0.190437371066461,0.11193517595529556,0.022636517000000002,DIAG_NAV,1115,avoidance,8.451620601117611,6.483072158986969,0.0,36.0,19.02100089774044,2.958067210391164,2.958067210391164,8.451620601117611,223,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1116
223,nav_dryrun,dryrun,224,1.4,0.0,224,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1117,224,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1118,0.55,True,0.0,,91,0.5588193229503102,0.4542042315006256,0.3623330858525506,0.19648623709775964,0.11196202039718628,0.022935954,DIAG_NAV,1120,avoidance,8.450949490070343,6.52199554534591,0.0,35.0,19.021093073825945,2.95783232152462,2.95783232152462,8.450949490070343,224,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1121
224,nav_dryrun,dryrun,225,1.4,0.0,225,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1122,225,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1123,0.55,True,0.0,,91,0.5572655300299326,0.4551151692867279,0.36167269402823476,0.19559283600169786,0.11209138482809067,0.069140149,DIAG_NAV,1125,avoidance,8.447715379297733,6.510108492508226,0.0,35.0,19.021537274040394,2.9567003827542067,2.9567003827542067,8.447715379297733,225,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1126
225,nav_dryrun,dryrun,226,1.4,0.0,226,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1127,226,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1128,0.55,True,0.0,,91,0.5524679098810469,0.4556730389595032,0.36329551297905194,0.18917239690199494,0.11226725578308105,0.040718813,DIAG_NAV,1130,avoidance,8.443318605422974,6.539319233622935,0.0,36.0,19.022141164270316,2.9551615118980408,2.9551615118980408,8.443318605422974,226,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1131
226,nav_dryrun,dryrun,227,1.4,0.0,227,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1132,227,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1133,0.55,True,0.0,,91,0.559845062593619,0.4546542167663574,0.36327555780710813,0.19656950478651086,0.11292154341936111,0.06391540700000001,DIAG_NAV,1135,avoidance,8.426961414515972,6.538960040527947,0.0,35.0,19.02438779965777,2.9494364950805902,2.9494364950805902,8.426961414515972,227,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1136
227,nav_dryrun,dryrun,228,1.4,0.0,228,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1137,228,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1138,0.55,True,0.0,,91,0.5510007900851114,0.45802170038223267,0.36292661900765133,0.18807417107746005,0.11206313222646713,0.010747605,DIAG_NAV,1140,avoidance,8.448421694338322,6.532679142137724,0.0,36.0,19.02144026273975,2.9569475930184126,2.9569475930184126,8.448421694338322,228,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1141
228,nav_dryrun,dryrun,229,1.4,0.0,229,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,1142,229,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,1143,0.55,True,0.0,,91,0.5519912617547171,0.45705240964889526,0.3637541590524571,0.18823710270226002,0.1124524474143982,0.023125597,DIAG_NAV,1145,avoidance,8.438688814640045,6.547574862944228,0.0,36.0,19.022777059019518,2.953541085124016,2.953541085124016,8.438688814640045,229,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,1146
